科学家,句子编号,句子,情感得分,情感类别
丽丝·迈特纳,1531,"6 在1923年,迈特纳引用了刚刚发现的康谱顿效应来支持 她的观点",1.0,正面
丽丝·迈特纳,1532,"芝加哥大学的 A.H. 康普顿采用一种完全量子式 的处理方式来处理了所观察到的X 射线(和Y射线)在物质 中的散射,把它看成了X 射线量子和电子之间的一种二粒子 碰撞:当一个量子和一个电子相碰撞时,量子所能损失的和 电子所能得到的能量是随着反冲角度而变的",0.0,中性
丽丝·迈特纳,1533,"康普顿的理论 和实验的密切符合,为爱因斯坦的光量子假说提供了爱因斯 坦和别人寻求了很久的有说服力的证明",0.0,中性
丽丝·迈特纳,1534,"6迈特纳是光量子 92 假说的一个信徒她在1918年曾短期地和爱因斯坦一起 作过用实验来验证这一假说的工作,68从而她就很快地应用 康普顿散射来分析了谱",0.0,中性
丽丝·迈特纳,1535,"迈特纳认为,康普顿效应可能会解 释连续谱",0.0,中性
丽丝·迈特纳,1536,"虽然康普顿效应最初是针对自由电子而被描述 的,迈特纳却把它应用到了几乎自由的电子上,那就是 外圈的、束缚得最不强的轨道电子:当受到一个Y 辐射量子 的碰撞时,轨道电子将以不同的角度和能量发生反冲,这就 形成谱的几乎连续的背景",0.0,中性
丽丝·迈特纳,1537,"Y 射线的波长越短,原子中甚 至内部的电子就越显得是束缚得很松因此,在一般的快 谱的区域中,人们就会预期在一种连续背景上只有一些很 118 1 . 1 5 0 0 元 弱的谱线",0.0,中性
丽丝·迈特纳,1538,这恰恰就是观察到的情况,0.0,中性
丽丝·迈特纳,1539,"在她的其次一篇论 文中,迈特纳讨论了康普顿效应的量值,并且又得出结论说, 正如我在以前已经指明的那样,这在放射性物质的连续谱 中显示得很清楚",0.0,中性
丽丝·迈特纳,1540,"0 既已又一次使自己很满意地解释了连续谱,迈特纳就 回到了使她最感兴趣的问题:之后是Y的衰变顺序问题",-0.1667,负面
丽丝·迈特纳,1541,"如 果像她所相信的那样次级电子是由子原子发出的,那么,如 果利用子原子的而不是母原子的电离能, Y能量的计算就会 符合得更好",0.0,中性
丽丝·迈特纳,1542,"迈特纳首先转向了一种源,因为这时母元素和 子元素差两个单位的电荷,从而就更容易区别其可能性",0.0,中性
丽丝·迈特纳,1543,"1924年春天,她又研究了镭(226Ra) 的谱,这在技术 上是最困难的谱",-2.5,负面
丽丝·迈特纳,1544,"奥托 哈恩又帮了忙:必须特别细心,以 免氡(22Rn) 把照相底片弄模糊,或使仪器及整个实验室受 到污染",0.0,中性
丽丝·迈特纳,1545,"这种谱显示三条谱线,其能量差和K 、L 、M 的起源相 容",0.0,中性
丽丝·迈特纳,1546,"Y 能量是像从前那样计算的,但是镭谱相当乱,而且,既 然镭及其子元素氡的电离能还从来没有测出而是必须估计, 实验的误差就使得哪一种可能性都无法排除",0.0,中性
丽丝·迈特纳,1547,"尽管如此,实验也并不是一次完全的失败",-1.0,负面
丽丝·迈特纳,1548,"通过比以前 更准确地测定一种发射源的Y能量,迈特纳证明了它是单 频的而且具有很高的能量,足以证明它的核起源,这就又一 93 次支持了我曾反对着C.D. 艾利斯而强调过的关于衰变和 衰变之间的类比的立场",1.0,正面
丽丝·迈特纳,1549,"在更深的意义上,她的类比把原子的量子化扩展到了核 上",0.0,中性
丽丝·迈特纳,1550,她是第一个指出核的Y发射和光谱及X 射线谱完全类似 的人,0.0,中性
丽丝·迈特纳,1551,"当一个粒子或粒子从核中飞出时,剩下来的核粒子的一 种改组就会开始核中的组态的量子改变就可能发生,这就给 出单频的Y 射线可以说,Y射线的出现是核组态的扰动程度 的一种量度,那种扰动是由粒子或粒子的逸出所引起的 核的扰动越大,可能的能量跃迁就越多,也就是说Y谱就显示越 多的谱线,而且一般会向短波方面扩展",0.0,中性
丽丝·迈特纳,1552,"73 不论迈特纳的类比多么合理,她却仍然没有得到衰变顺 序的实际证明",0.0,中性
丽丝·迈特纳,1553,"1924年,艾利斯和H.W.B. 斯肯诺又测量了 RaB(Pb) 的谱,并且利用子原子(铋)而不是母原子 (铅)的电离能得到了更好的符合",0.0,中性
丽丝·迈特纳,1554,"艾利斯为使新的数据和 旧的诠释相适应而进行了努力;他提出,最慢的辐射不知怎 么被延期到了蜕变以后,也许是因为各能级在发射电子 以前有能力把吸收到的辐射保留一段时间",1.0,正面
丽丝·迈特纳,1555,5迈特纳觉得这 很难想像,0.0,中性
丽丝·迈特纳,1556,"你可以避免这种困难,只要承认一切的Y辐射都 是跟在衰变后面的,从而一切次级电子都是来自子原子 的",-1.0,负面
丽丝·迈特纳,1557,"6 转向另一种发射源,她测量了放射性钢(227Th) 的谱, 该放射性钢的衰变产物钢X(223Ra) 和钢放射沉积物永远是 存在的",0.0,中性
丽丝·迈特纳,1558,谱是极其复杂的,0.0,中性
丽丝·迈特纳,1559,"为了保证所有的谱线都可以看到, 必须使用很强的制备物,并且小心防止钢射气(2Rn) 把底 片弄模糊",0.0,中性
丽丝·迈特纳,1560,"在哈恩的协助下,她在各种的条件下记录了将近 100种谱;放射性钢的谱包括49条谱线,钢X 有 2 1 条",1.0,正面
丽丝·迈特纳,1561,"这些谱的分析用了迈特纳一年的时间,但是当作完以后, 她的Y 能量计算就在使用衰变产物的电离能而不是使用母物 94 质的电离能时显示了较好的符合",0.0,中性
丽丝·迈特纳,1562,她在题为《钢系的Y 辐射 以及Y辐射只有在放射性衰变以后才被发射的证明》8中宣 120 布了她的成功,1.0,正面
丽丝·迈特纳,1563,"迈特纳在1925年10月20日投出了论文稿,并寄了 一 份 文稿给艾利斯",0.0,中性
丽丝·迈特纳,1564,当时他自己也刚刚得到了相似的结果,0.0,中性
丽丝·迈特纳,1565,"他写 道 : 我这么久没有复您的信,甚为抱歉,但是我每天都希望有些 新的论文抽印本寄给您",1.0,正面
丽丝·迈特纳,1566,"我特别想寄出它们,因为我知道这些结 果将使您高兴",0.0,中性
丽丝·迈特纳,1567,"我们曾经在一个问题上有过相当的麻烦,那就是, Y 射线是否有时会像我从卢瑟福和安德雷德的结果中推测的那样 领先于蜕变,或者说您所提出的关于蜕变永远首先发生的更加简 单的观点是否正确",-1.0,负面
丽丝·迈特纳,1568,"我们曾经有三种方法检验这一点而它们的结 果都表明Y 射线是后来发出的,因此您是对的! 在若干条RaB 谱线的新的和特别准确的测量中,艾利斯 和 他 的 学 生W.A. 伍斯特曾经证实,迈特纳的顺序对衰变 来说也是对的",0.0,中性
丽丝·迈特纳,1569,"80 我们难免因为曾被旧实验引上了歧途而感到懊恼,而且我不 知道错在什么地方",0.0,中性
丽丝·迈特纳,1570,"我曾经看到安德雷德的旧底片和测量结果, 而且一切东西都似乎挺好,但是几乎没有疑问, 一切东西全都错 了",0.0,中性
丽丝·迈特纳,1571,"我很高兴这就消除了我们之间的一个有争议的问题 (Streit- frage), 但是另一个关于连续谱的本性的问题却仍然存在连 续谱确实提出了一些很困难的问题,因为我无法看出例如康普顿 散射、特征辐射的激发或一般辐射的发射这样的次级效应怎能产 生一种足够大的效应情况或许可以总结如下:我们都同意, 一旦蜕变电子到了母原子外面,它们的速度就已经是不均匀的 了",-1.125,负面
丽丝·迈特纳,1572,"我们都同意,一个量子化的核应该给出具有确定速率的蜕变 电子,但是尽管您认为各种次级效应大得足以造成观察到的不均 匀性,我却认为那些效应是小得太多的",0.0,中性
丽丝·迈特纳,1573,这似乎就是唯一的分歧 之点,0.0,中性
丽丝·迈特纳,1574,"81 在艾利斯看来,连续谱是一个Streitfrage (有争议的问 题),但是在迈特纳看来它却似乎并不是很有争议,甚至并不 是很重要",0.0,中性
丽丝·迈特纳,1575,"在她的放射性锕的论文中,她用一段简单的论述 抛开了它:所有的照片都显示一定的背景",0.0,中性
丽丝·迈特纳,1576,"因为放射性 钢是一种发射源,这就肯定不会是由连续分布的初级粒 子所造成的而却可能是轨道电子对 Y 辐射的康普顿散 95 射,正如我在一篇较早的作品中叙述了的那样",0.0,中性
丽丝·迈特纳,1577,"2甚至在完 成那一研究之前,她就开始了新的实验,那些实验是为了从 完全不同的角度来探测核而设计的",0.0,中性
丽丝·迈特纳,1578,"通过她关于谱和 Y 谱的工作,迈特纳加入了第一流实 验物理学家的行列",0.0,中性
丽丝·迈特纳,1579,"对于物理学来说,那段时间是那样地充 满了新发现,以致甚至在当时就已经被称为黄金时代了",1.0,正面
丽丝·迈特纳,1580,"柏林是原子物理学的伟大中心之一,迈特纳是核物理学这个 更新的和较小的领域中的领袖",1.0,正面
丽丝·迈特纳,1581,"奥托 哈恩后来曾指出,对 他们研究所的国际声誉作出了贡献的是她的工作,多于他的 工作",1.0,正面
丽丝·迈特纳,1582,"83 在整个的本世纪20年代中,哈恩仍然从事了放射化学技 术的精化工作;那是一个时代,当时该领域被广泛地认为已 经活过了它在对原子行为及核行为的基本洞察为有用的年 月",0.0,中性
丽丝·迈特纳,1583,"84迈特纳和哈恩的直接合作虽然在镁发现的不久以后就 结束了,但他们仍然是亲密的同事和好朋友",1.0,正面
丽丝·迈特纳,1584,"当艾迪特和奥 托的独子约翰于1922年出生时,丽丝和奥托的关系甚至更好 了",0.0,中性
丽丝·迈特纳,1585,丽丝从维也纳给奥托写信说:我已经难以置信地盼望看 到你的儿子了,0.0,中性
丽丝·迈特纳,1586,"这个小男孩如此美妙地来到,而且没有给他 妈妈带来困难,这实在使我高兴我给她一个吻,并衷心 地向你致候",-1.0,负面
丽丝·迈特纳,1587,"5在这儿,几乎在15年以后,丽丝用了亲切的 称呼Du (你)",0.0,中性
丽丝·迈特纳,1588,"现在,小汉诺(正像人们称呼他的那样)是她 的教子,而奥托是她的Fachbruder (同事兄弟)了",0.0,中性
丽丝·迈特纳,1589,"86 如果说哈恩一家和她亲如家人,那么物理界就是她的家",0.0,中性
丽丝·迈特纳,1590,她对友谊的承受力是很强的,0.0,中性
丽丝·迈特纳,1591,"她喜欢一切年龄、 一切种类的 人:雇员们、大学生们、同事们和他们的妻子们及儿女们,后 来还有他们的孙子孙女们",1.0,正面
丽丝·迈特纳,1592,"她喜欢和成功的及好客的家庭为 伴,例如弗朗克家以及古斯塔夫 赫兹和爱伦 赫兹,但是 她也很容易适应安妮玛丽 薛定谔和厄尔温 薛定谔那种不 很传统的婚姻结合",1.0,正面
丽丝·迈特纳,1593,"她常常和她的物理学家朋友们的夫人 们结成个人的友谊:海蒂 玻恩,一位有才华的诗人、安妮 玛丽 薛定谔和马格丽特 玻尔",1.0,正面
丽丝·迈特纳,1594,"当她和马科斯 封 劳厄 在一起时,她会谈论歌德、古希腊或他那可爱的汽车;和马 科斯及马格达 封 劳厄一起,她会去看电影,有时也去周 末旅游",0.0,中性
丽丝·迈特纳,1595,"和Naturwissenschaften(《 自然科学》杂志)的有高 度文化的编者阿诺耳德 柏林诺一起,她会讨论音乐和现代 物理学;和普朗克一起,她会讨论一切问题",-1.0,负面
丽丝·迈特纳,1596,"在她的女朋友 中,除了伊莉莎白 席曼,还有伊娃 封 巴尔-伯基亚斯,这96 是一位瑞典物理学家,战前曾在柏林在海因里希 鲁本斯手 下工作过几年,后来成为迈特纳在瑞典的最亲密的知己",0.0,中性
丽丝·迈特纳,1597,"在 旅行中和在会议上,迈特纳交了一些新朋友并且和他们保持 了友谊,她为那些是物理学的一部分的人们而对物理学满心 感谢",0.0,中性
丽丝·迈特纳,1598,"她已经远远不是刚到柏林时的那个羞怯的,几乎是恐 惧的青年女子了",0.0,中性
丽丝·迈特纳,1599,"虽然她绝没忘记她那困难的开始,而且有 时也重新兴起那种不安全感",-1.0,负面
丽丝·迈特纳,1600,但是她把它们的大部分都留在 自己的后面了,0.0,中性
丽丝·迈特纳,1601,"成熟的丽丝 迈特纳是一个有信心的和越来 越坚定的人,她恰恰到了她要去的地方,成了她所要作的人: 123 425301 一位物理学家,在朋友们中间,在柏林",0.0,中性
丽丝·迈特纳,1602,柏林的吸引力之一就是在施普雷河畔古老的大学物理楼 中召开的星期三座谈会,0.0,中性
丽丝·迈特纳,1603,"有许多年,会议是由劳厄组织的",0.0,中性
丽丝·迈特纳,1604,前 排座位在传统上由那些伟大教授就座爱因斯坦、普朗克、 劳厄、能斯特、哈伯,1.0,正面
丽丝·迈特纳,1605,"后面的各排坐满了另外一些不那么与 众不同的人迈特纳、贝耶尔、弗朗克、盖革、赫兹,然 后就是大学生们、来自工业界的物理学家们以及来自德国和 外国的访问者们",0.0,中性
丽丝·迈特纳,1606,88 尼耳斯 玻尔于1920年春天第一次出席了一届星期三 座谈会,0.0,中性
丽丝·迈特纳,1607,"那是一次了不起的事件;在此以前,玻尔还从来没 到过柏林",0.0,中性
丽丝·迈特纳,1608,"他住在从前没有见过面的普朗克那里,而且他第 一次亲自见到了爱因斯坦",0.0,中性
丽丝·迈特纳,1609,"事情过后,爱因斯坦表示了他因 为玻尔的仅仅在场而感到的喜悦,玻尔表示了他因和爱 因斯坦交谈而感到的谢意,说那是他所曾得到的最伟大的 经历",1.75,正面
丽丝·迈特纳,1610,"乔治 德 赫维斯报道说,他从来没径历过和人们 在柏林对玻尔的热烈欢迎相仿佛的欢迎",0.0,中性
丽丝·迈特纳,1611,无分老少都带着完 全的信念和热情欢迎了他,0.0,中性
丽丝·迈特纳,1612,"89 在座谈会上,玻尔演讲了原子光谱和对应原理",0.0,中性
丽丝·迈特纳,1613,"包括丽 丝 迈特纳在内的一些比较年轻的物理学家,听完了玻尔的 演讲觉得自己理解得不多,而且由于教授们在讨论中占有主 导地位而有些不高兴",0.0,中性
丽丝·迈特纳,1614,"90 在一种半失望、半取笑的精神下,我们决定邀请玻尔到达勒 姆来待一天,但是在活动中不许已经是教授的物理学家们参加",-1.0,负面
丽丝·迈特纳,1615,"这就意味着,我必须去找普朗克向他解释,我们想要邀请[住 在]弗朗克那里的玻尔,但是却不请普朗克本人",0.0,中性
丽丝·迈特纳,1616,"同样,[杰姆斯 ]弗朗克必须去找哈伯教授因为,归根结蒂,如果我们想 请玻尔到达勒姆待一整天,我们就必须有东西给他吃,因此弗朗 克就去请求哈伯允许我们使用他的俱乐部房屋来进行我们的无 巨头的(bonzenfrei) 讨论,而且又强调我们不想邀请哈伯本人,97 因为他已经是教授了",0.0,中性
丽丝·迈特纳,1617,哈伯一点也没有不高兴,0.0,中性
丽丝·迈特纳,1618,"相反地,他邀请 我们去了他的住宅 你们想必记得,那是德国战败以后的一个 非常困难的时期,从而找到吃的东西在达勒姆是相当困难的",-1.65,负面
丽丝·迈特纳,1619,哈 伯只请求我们同意也请爱因斯坦来一起吃午饭,0.0,中性
丽丝·迈特纳,1620,"我们花了几个钟 头用问题来轰击玻尔,他永远充满了大度和很好的幽默,而在吃 午饭时,哈伯就试着给他解释了 Bomze ( 巨 头 ) 一 词 的 意 义",-1.0,负面
丽丝·迈特纳,1621,"1 一年以后,迈特纳第一次到了哥本哈根,在玻尔的理论 物理学研究所中演讲了她的谱的研究",0.0,中性
丽丝·迈特纳,1622,"尽管名叫理论物 理学研究所,玻尔的研究所中永远有一个实验的部分,而且 特别是在那时,理论工作和实验工作的结合是受到了重视的",0.0,中性
丽丝·迈特纳,1623,"这就是玻尔和迈特纳的一些相似作法之一;在这次访问中,他 们成了好朋友",0.0,中性
丽丝·迈特纳,1624,"丽丝充满了对玻尔的赞赏,而且被马格丽特 迷住了;她可以向他们谈到天下的任何东西,无论是悲哀 的还是欢乐的东西",0.0,中性
丽丝·迈特纳,1625,"而且她对马格丽特说,玻尔重视她的工 作,这是对她的一种极大的支持,因为这有助于克服她有时 仍会感到的不安全感",1.0,正面
丽丝·迈特纳,1626,"他们的友谊是强烈而长久的,丽丝从 来没有忘记他们第一次相见时的魔力,这是通过她后来对 玻尔的研究所和家的多次访问而只得到了加强的魔力",0.0,中性
丽丝·迈特纳,1627,"92 在此期间,在德国,政治局势是很差的,而经济形势则 是灾难性的",0.0,中性
丽丝·迈特纳,1628,"战争以来,马克持续地贬了值",0.0,中性
丽丝·迈特纳,1629,"1922年,它突 然贬值了50倍",0.0,中性
丽丝·迈特纳,1630,"丽丝在10月间给她母亲写信说:最近几个 月来,物价上涨得无法相信地快",0.0,中性
丽丝·迈特纳,1631,冬天的日子将很难过了 我们在研究所中和在家中都已经冻得够呛了,-1.5,负面
丽丝·迈特纳,1632,"她已经住厌 125 了学生房间,94但是一处住房和一些家俱都是她付不起钱的 奢侈品",0.0,中性
丽丝·迈特纳,1633,职业生活和私人生活的任何方面都没有逃过通货膨胀的 影响,0.0,中性
丽丝·迈特纳,1634,"科学会议上往往出席的人数很少,因为与会者没钱旅 行到另一个城市中去;当情况进一步恶化时,甚至有人连穿 越柏林市的车钱也付不起了",0.0,中性
丽丝·迈特纳,1635,"5威廉皇帝学会的经济崩溃了, 各研究所的拨款变得毫无意义了,供应和设备多靠借用或交 换",0.0,中性
丽丝·迈特纳,1636,丽丝在1923年3月间写信给她弟弟瓦耳特说:事情的 发生很少尽如人意,0.0,中性
丽丝·迈特纳,1637,"自从圣诞节以来,我的关于[UX,] 谱 的论文已经完成了,但是我正等着和哈恩一起作关于 [UX 98 的 ]Y 辐射的研究,因为两篇论文最好一起发表",0.0,中性
丽丝·迈特纳,1638,问题就是 要得到足够的铀以便提炼测量 Y吸收所必需的强 UX 制剂; 丽丝和奥托用了几个月的时间到各工厂中去请求捐助,-1.0,负面
丽丝·迈特纳,1639,"到了 1923年5月间,我们终于得到了40千克硝酸铀",0.0,中性
丽丝·迈特纳,1640,"哈恩和我 甚至在星期天都在工作,以提取UX",0.0,中性
丽丝·迈特纳,1641,"98UX 论文终于在那年 夏天发表了,而迈特纳在那一年就没有进行更进一步的实验",0.0,中性
丽丝·迈特纳,1642,"相反地,她评述了关于Y辐射和电子之间的相互作用的理论 研究工作,并且用两篇文章论述了康普顿效应对谱的不均 匀性而言的重要性",0.0,中性
丽丝·迈特纳,1643,"99 在1923年,马克的贬值率为一百亿倍",0.0,中性
丽丝·迈特纳,1644,"在夏天,工薪按 星期发放,后来甚至每天发放",0.0,中性
丽丝·迈特纳,1645,"即使这样,丽丝的薪金也就 成了天文数字",0.0,中性
丽丝·迈特纳,1646,"到了8月份,她的薪金支票又达到了若干 百亿,而我又很着急地把它用掉了",0.0,中性
丽丝·迈特纳,1647,"我不认为我们必须为共 产党人而担心,但是总地来说情况看来是很糟的",-1.0,负面
丽丝·迈特纳,1648,"假如我们 能够保留一点儿钱,而不是神经质地盘算每一种小的购买,那 就会很不错了",0.0,中性
丽丝·迈特纳,1649,一支香烟卖到50000马克,0.0,中性
丽丝·迈特纳,1650,"100 一个月后,物价又上涨了10倍",0.0,中性
丽丝·迈特纳,1651,确实还有够多的东西可吃、但是物价却完全发了疯,0.0,中性
丽丝·迈特纳,1652,"一公斤 人造黄油卖到3000-4000万,一个鸡蛋要值150-200万,等等",0.0,中性
丽丝·迈特纳,1653,"就个人来说,我觉得很好我自己并不在乎食品较少",0.0,中性
丽丝·迈特纳,1654,"对病人 和孩子来说可就糟多了-没有牛奶,几乎没有黄油",0.0,中性
丽丝·迈特纳,1655,"在实验室 中,各车间只在9-11点和5-7点才开门,因为太冷了",0.0,中性
丽丝·迈特纳,1656,"101 那是在9月份:像往常一样,丽丝更多地是因为寒冷而 不是因为缺少食物而感到苦恼",0.0,中性
丽丝·迈特纳,1657,"每两个星期,她母亲就寄给 她一个小包咖啡、黄油,有时是一个核桃饼",0.0,中性
丽丝·迈特纳,1658,您不必寄 那么多,0.0,中性
丽丝·迈特纳,1659,"我还有咖啡,我只在星期天才喝它有时我希望 有自己的住房,但在目前这当然是谈不到的",1.0,正面
丽丝·迈特纳,1660,"当一个人过了 40岁时, 一个学生房间并不是十分合适的东西",0.0,中性
丽丝·迈特纳,1661,"尽管如此, 她还是向母亲保证说,我几乎不感到是在受罪",0.0,中性
丽丝·迈特纳,1662,102 仅仅适应纸币的体积就使人为难,0.0,中性
丽丝·迈特纳,1663,"人们有时看到普朗克 和别的教授们从大学的出纳处走出来,他们的薪金把大背包 或行李箱塞得满满的",0.0,中性
丽丝·迈特纳,1664,"10在研究所中,迈特纳和哈恩把[他 们的]大部分时间花在薪金的领取和支付上",0.0,中性
丽丝·迈特纳,1665,"然后雇员们就 冲出去把薪金尽快花掉,因为金钱的购买力在几小时之内就 可能显著地降低",0.0,中性
丽丝·迈特纳,1666,"0在最坏的月份即11月份,食物骚乱爆发99 了,柏林的政府受到了共产党人的威胁,而国家社会党人在 慕尼黑尝试了反对巴伐利亚政府的叛乱",0.0,中性
丽丝·迈特纳,1667,"他们的领袖被监禁 了一段时间,适足以写成《我的奋斗》,然后作为一个英 雄出现在他的信徒们面前",1.0,正面
丽丝·迈特纳,1668,"105 那年秋天,狄尔克 考斯特尔安排了迈特纳的第一次对 荷兰的访问,到德尔夫特、埃恩霍温、哈勒姆、乌特里希和 阿姆斯特丹进行了巡回演讲",0.0,中性
丽丝·迈特纳,1669,这给她带来了一份用稳定货币 127 5.01 支付的酬金和一个避开德国的动乱的机会,0.0,中性
丽丝·迈特纳,1670,"考斯特尔夫妇把 她带到了各种地方,向她介绍了静穆的景物和考究的博物馆, 狄尔克永远是亲切的 'Impresario' (经纪人) 一位电 影明星也不可能得到更多的宠爱了",0.0,中性
丽丝·迈特纳,1671,"06每到一处,荷兰物理 学家们都在讨论如何对付法国人,因为法国人仍然主张把德 国科学家们排除于国际会议之外",0.0,中性
丽丝·迈特纳,1672,"17在德尔夫特,其工作和迈 特纳的工作相近的一位核物理学家阿德里安 佛克尔交给了 她一些给她的学生们和助手们的钱,这使人记起某种科学 上的休戚相关在世界上仍然存在",0.0,中性
丽丝·迈特纳,1673,"108那年圣诞节,在迈特纳 回到柏林以后,考斯特尔把一些包裹寄到了她那里,那是给 她在德国的许多朋友的;这种爱心她永远没有忘记",0.0,中性
丽丝·迈特纳,1674,"1923年底,实行了严厉的办法,而马克也被稳定住了",0.0,中性
丽丝·迈特纳,1675,"1924年,局势已经足够改善,使迈特纳和哈恩可以集中精力 来进行在技术上很困难的镭研究了;到了1924年6月,谱 和迈特纳的分析已经完成了",-0.25,负面
丽丝·迈特纳,1676,"不久以后,她就开始了放射性 钢的研究,根据这种研究她终于在1925年证明了放射性衰变 的顺序",0.0,中性
丽丝·迈特纳,1677,"赫德维希 迈特纳于1924年12月间逝世,几乎在她丈 夫菲利普逝世的整整14年后",0.0,中性
丽丝·迈特纳,1678,"1在她母亲去世以后,丽丝和 维也纳的联系不再那么强了;虽然她的姐妹们和她的弟弟瓦 耳特还都在那里(她的弟弟弗里茨几年以前在一次登山事故 中去世),她却不再每次假期都回维也纳的家了,1927年, 她所宠爱的外甥奥托 罗伯特 弗里什,刚刚在维也纳得了 物理学方面的博士学位,来到柏林在国家物理-技术局中工 作",0.0,中性
丽丝·迈特纳,1679,"他是一个很好的青年实验家(23岁),有着研制仪器的才 能;他设法没用他丽丝姨的推荐而找到了这个职位(丽丝很 慎重地拒绝了提供推荐信)",0.0,中性
丽丝·迈特纳,1680,"奥托 罗伯特在他姨的住处的附 128 伦 近租了一所住房,而且,虽然他是一位很好的钢琴手而她却 不是,但他们有时还是进行双人合奏,主要是演奏缓慢乐章, 把 ALllegro ma non tanto (迅速,但不过度)译成 Fast,but 100 not auntie(迅速,但不像我姨那样)",0.0,中性
丽丝·迈特纳,1681,"直到那时,奥托 罗 伯特的大部分音乐教育都是来自他的母亲奥古斯特(古斯 提),她是一位乐队钢琴手和教师;现在丽丝向他介绍了威廉 冯塔万格勒和布鲁诺 瓦尔特领导的交响乐队,介绍了室 内音乐,也介绍了柏林更多的变化了的和华美的音乐流 派",0.0,中性
丽丝·迈特纳,1682,"核物理学仍在草创阶段,但是原子物理学却正在惊人迅 速地前进,而且不久就会对核来说也同样重要起来",0.0,中性
丽丝·迈特纳,1683,"正如玻 尔的氢原子理论是从量子理论和光谱学的融合开始的一样, 原子物理学也是随着实验和理论之间的不断的交相为用而前 进 的",0.0,中性
丽丝·迈特纳,1684,"在玻尔的氢原子理论的不久以后,阿诺耳德 索末菲就 把玻尔原子从圆形电子轨道推广到了椭圆电子轨道",0.0,中性
丽丝·迈特纳,1685,这就对 三种原子性质进行了量子化:主能级、轨道形状和轨道在一 个外磁场中的取向,0.0,中性
丽丝·迈特纳,1686,"玻尔-索末菲理论说明了氢光谱的精细结 构,而空间量子化也在1921年被奥托 施特恩和瓦耳特 盖 拉赫在实验上证实了",0.0,中性
丽丝·迈特纳,1687,"更重的元素的光谱是极难诠释的,但是在时间过程中,有 些元素却屈服了;借助于理论,有时借助于化学,在允许经 典物理学对量子过程的慎重应用的玻尔对应原理的指引下, 得出了可喜的结果",0.0,中性
丽丝·迈特纳,1688,"1920年,玻尔开始了确定周期表中每一 种元素的电子组态的工作;这是一种硕大的任务,要用到每 一种可能的知识源泉:光谱和X 射线谱,原子理论,化学性 质,周期表之基础的电子组态规律;某些难题立刻解决了",0.0,中性
丽丝·迈特纳,1689,"一 个难题涉及稀土元素,周期表中没有它们的位置;玻尔指出, 它们开始了一个亚壳层,即4f 壳层",0.0,中性
丽丝·迈特纳,1690,"这就澄清了紧接在稀土 元素后面的那些元素的位置,使得玻尔能够预言了当时尚未 找到的第72号元素将直接排在锆下面,和锆具有基本上相同 的化学性质",0.0,中性
丽丝·迈特纳,1691,"1922年在哥本哈根,狄尔克 考斯特尔和乔治 德 赫维斯用X 射线谱学考察了锆矿石,并且几乎立刻就 发现了新元素的谱线",1.0,正面
丽丝·迈特纳,1692,"他们打电报把消息告诉了正在斯德哥 尔摩的玻尔,刚好来得及使他把消息写进他的诺贝尔演讲中",0.0,中性
丽丝·迈特纳,1693,这就使那篇演讲通过新元素的宣布而成了所有诺贝尔演讲中 101 最富戏剧性的演讲之一,0.0,中性
丽丝·迈特纳,1694,"这一发现是玻尔周期表理论的一种 令人震惊的证实,是化学家和物理学家都能接受的证实",1.0,正面
丽丝·迈特纳,1695,"考 斯特尔和赫维斯把新元素命名为hafnium (铪),以纪念哥本 哈根(拉丁文 Hafnia) 和玻尔的研究所",0.0,中性
丽丝·迈特纳,1696,"112 对原子结构有了较清楚的了解,有些光谱效应就变得显 而易见了;而这些效应当时已有的理论却不能解释",0.0,中性
丽丝·迈特纳,1697,"1925年, 一位青年奥地利理论物理学家沃夫冈 泡利提出,每一个电 子必然不是具有三个而是具有四个量子数,并且受到一种附 加的限制,即一个原子中不存在两个电子可以具有相同的四 个量子数;这种限制现在称为泡利不相容原理",0.0,中性
丽丝·迈特纳,1698,"利用这一原 理,泡利用一种最令人满意的方式说明了已经知道的每个能 级上所能容纳的最大电子数",0.0,中性
丽丝·迈特纳,1699,"然而,第四个量子数一直没有 物理意义,直到两个青年荷兰物理学家萨缪耳 高德斯密和 乔治 乌冷白克在1925年提出电子绕着它们自己的轴线转 动,从而具有磁性,或自旋,其取向是双值的(向上或向 下)",0.0,中性
丽丝·迈特纳,1700,"(有那么多很好的物理学是由一些二十多岁的青年人作 按Hafnia 为哥本哈根的拉丁文旧名,意为海港(habour); 现在的丹 麦文名称Kenhavn 意为商人之港",0.0,中性
丽丝·迈特纳,1701,"译者注 130 学 出的,以致这一阶段的物理学被称为Knabenphysik 男孩 物理学",0.0,中性
丽丝·迈特纳,1702,")自转电子的模型起初受到了拒绝,因为它在相对论 上是不可能的,而且对泡利曾经说过的在力学上不可描述 的一种效应来说也太力学化了,但是这种反对意见很快就 被关于内禀电子磁性的实验证据所克服了",0.0,中性
丽丝·迈特纳,1703,"这些新发展的总体,戏剧性地指明了既有原子理论的不 妥当性",1.0,正面
丽丝·迈特纳,1704,"在大大成功地达到一个限度以后,它似乎已被累坏 而不能再前进一步了",1.0,正面
丽丝·迈特纳,1705,"问题似乎出在玻尔理论的内在矛盾上; 沿轨道运行的电子是经典地加以处理的,只除了随意地加上 个外来的量子条件",-1.0,负面
