科学家,句子编号,句子,情感得分,情感类别
杜德娜,605,"但是,当特罗特试图利用粪便和 干草培养病毒的时候,他发现了一种很奇怪的细菌:微球菌属 (Micrococcus)",1.0,正面
杜德娜,606,"这种细菌似乎病了,在富营养培养基上,它没有像其 他细菌那样形成致密的菌落,而是变得像水一样透明",0.0,中性
杜德娜,607,"如果他从这些水 样的菌落上挑一点出来,接种到健康的微球菌培养基里,健康的培养基 也会变得透明,就好像被传染了一样",0.0,中性
杜德娜,608,"特罗特发表了一篇论文,暗示感 染源可能是一种病毒,但是,当时的人们还从未听说过病毒会感染细 菌,而且他也无法排除其他引起细菌转化的可能性",0.0,中性
杜德娜,609,"他无法确切地得出 结论,即,是哪种物质引起了细菌感染",0.0,中性
杜德娜,610,"1917年,在特罗特的论文发表2年之后,法国的加拿大裔医生菲利 克斯德黑尔(Flix d'Hrelle)重新发现了噬菌体",1.0,正面
杜德娜,611,"第一次世界大战期 间,他受命在法国执行任务",0.0,中性
杜德娜,612,"当时,他受命调查一个骑兵中队里爆发的 痢疾:为什么有些患者可以从疾病中恢复,而有些则不行",-1.0,负面
杜德娜,613,他决定对病 人的粪样进行缜密的分析,0.0,中性
杜德娜,614,"首先,他把患者带血的粪样通过一个极细微 的滤膜进行过滤,移去了所有的固体包括所有的细菌",0.0,中性
杜德娜,615,"然后,他把 渗滤液涂在了长满志贺菌(它们会引起痢疾)的培养基上",0.0,中性
杜德娜,616,"第二天,他 惊奇地发现,其中一个志贺菌菌落变得像水一样透明,就像糖溶解在 了水里",1.0,正面
杜德娜,617,"更令人惊奇的是,当他赶到医院查看这个样品的捐献者的时 候,他发现此人的状况大为好转",1.0,正面
杜德娜,618,"综合所有的信息,德黑尔得出结论, 一个病原体他称之为噬菌体,即,可以吃细菌的生命体小到 足以透过比细菌还小的滤膜,摧毁了志贺菌",0.0,中性
杜德娜,619,这种噬菌体感染细菌的方 式跟其他病毒感染动植物的方式几乎完全一样,0.0,中性
杜德娜,620,"德黑尔的论文发表之后,人们逐渐发现了更多的噬菌体,而且每一 种噬菌体都针对一种特殊的细菌",1.0,正面
杜德娜,621,"随着已知的噬菌体越来越多,一个令 人兴奋的领域也出现了:噬菌体治疗",1.0,正面
杜德娜,622,"顾名思义,就是利用噬菌体来治 疗细菌感染",0.0,中性
杜德娜,623,"虽然有些科学家并不认同往人体里注射病毒的做法,但 是,这些噬菌体似乎完全不影响人体细胞,在临床试验中也没有什么负 面效应",0.0,中性
杜德娜,624,"1923年,德黑尔帮助苏联科学家在第比利斯(今天的格鲁吉亚 首府)建立了一个研究所,专门研究噬菌体",1.0,正面
杜德娜,625,"在它的鼎盛时期,该研究 所有1000多位雇员,每年生产成吨的噬菌体,供临床之用",0.0,中性
杜德娜,626,"今天,噬菌 体疗法仍在使用比如在格鲁吉亚,大约20%的细菌感染是通过噬菌 体治疗的",0.0,中性
杜德娜,627,"但是自从20世纪30 、40年代人们发现抗生素之后,噬菌体疗 法马上被替代,尤其在西方国家",1.0,正面
杜德娜,628,"尽管噬菌体在临床治疗上的应用有限,但对于遗传学研究,它却是 天赐厚礼",0.0,中性
杜德娜,629,"等到20世纪40 、50年代,研究人员通过最新的高分辨率电子 显微镜第一次看到噬菌体的时候,人们意识到,这些噬菌体与它们所入 侵的细菌,支持了达尔文的自然选择理论",1.0,正面
杜德娜,630,"通过噬菌体实验,科学家证 明了细胞的遗传物质是DNA ,而不是蛋白质;通过噬菌体实验,科学家 证实了遗传密码以三联体的形式存在;噬菌体实验还帮助阐明了细胞内 的基因是如何开启和关闭的",1.0,正面
杜德娜,631,"约书亚莱德博格(Joshua Lederberg)发 现,病毒可以把外源基因引入受感染的细胞(这启发了后来的基因治 疗),他用的是针对沙门菌的噬菌体",0.0,中性
杜德娜,632,"可以说,分子遗传学这门学科的 基础是由噬菌体研究奠定的",0.0,中性
杜德娜,633,噬菌体研究同时促进了20世纪70年代的分子生物学革命,0.0,中性
杜德娜,634,"在研究细 菌抵御病毒入侵的免疫系统时,科学家鉴定出了限制性内切酶,经过改 造之后可以用来在试管里切开DNA片段",0.0,中性
杜德娜,635,"再加上从细菌中分离到的其他 酶,科学家可以在实验室里进行聚合酶链式反应,人工扩增DNA分子",0.0,中性
杜德娜,636,"与此同时,噬菌体的基因组成为刚刚出现的DNA测序技术的绝佳靶标",0.0,中性
杜德娜,637,"1977年,桑格和他的同事成功测定了一株X174噬菌体的全基因组",1.0,正面
杜德娜,638,"25 年之后,这株噬菌体再次吸引了世人的目光:人类第一次从头合成了它 的全基因组",0.0,中性
杜德娜,639,"不过,噬菌体不仅是实验室里的明星,它们其实是这个地球上数目 最多的生物体而且比第二名多了好几个数量级",0.0,中性
杜德娜,640,"它们在自然环境中 极为普遍,土壤、水体(包括温泉)、冰盖底层、人体肠道,几乎所有 支持生命的地方,都有它们的踪影",1.0,正面
杜德娜,641,"科学家推测,地球上的噬菌体大概 有1031个之多",0.0,中性
杜德娜,642,一毫升海水中噬菌体的数量与整个纽约城的人口相当,0.0,中性
杜德娜,643,"更令人惊叹的是,地球上的噬菌体是如此之多,以至于细菌都不够它们 感染的",0.0,中性
杜德娜,644,"事实上,病毒的数量是细菌数量的10倍左右",0.0,中性
杜德娜,645,"这意味着,地球 上每秒钟有1018次感染;在海洋里,约40%的细菌每天都因噬菌体感染 而死去",0.0,中性
杜德娜,646,"图7:不同类型的噬菌体,以及噬菌体不同部位的功能 病毒是天然的杀手,在数十亿年的演化过程中以惊人的效率不断地 感染细菌",0.0,中性
杜德娜,647,所有的噬菌体都由一个强韧的蛋白外壳(叫作衣壳)和内部 的遗传物质组成,0.0,中性
杜德娜,648,"噬菌体的衣壳有许多不同的形状,它们都受到演化的 筛选,可以为其基因组提供最好的保护,并把遗传物质有效运送到细菌 细胞内,完成病毒的复制和传播",0.0,中性
杜德娜,649,"有些病毒的外壳是正20面体,另一些 则是球形,还有长长的尾巴,还有一些呈圆柱形",0.0,中性
杜德娜,650,"样貌最恐怖的,也许 是那个形似外星宇宙飞船的病毒,它的头部储藏着DNA, 触手可以铆定 在细胞外膜上,等噬菌体与细胞表面结合之后,再把DNA 注射进细胞",0.0,中性
杜德娜,651,"病毒的工作方式也是多种多样,但无论怎么变化,其效率都高到令 人发指",0.0,中性
杜德娜,652,"有些病毒的基因组在衣壳内排列得如此致密,以至于一旦蛋白 外壳打开,遗传物质会爆炸似的进入细胞,内部压力迅速释放,就像打 开香槟酒一般",0.0,中性
杜德娜,653,"一旦病毒的基因进入细胞,它可以通过两种途径劫持宿 主:在寄生通路(又称溶源途径)里,病毒的基因会嵌入宿主的基因 组,潜伏许多代,等待合适的机会爆发;在感染通路(又称裂解途 径)里,病毒会马上动员宿主的资源,劫持细菌合成病毒蛋白,并迅 速复制病毒的基因组,直到细菌由于渗透压失衡而破裂,释放出的病毒 于是又感染其他细胞",0.0,中性
杜德娜,654,"入侵、劫持、复制、传播,如是循环, 一个噬菌 体在几小时内就可以瓦解整个菌群",0.0,中性
杜德娜,655,"图8:噬菌体的生命周期 但是,在这场经久不息的鏖战之中,细菌并非毫无招架之力",0.0,中性
杜德娜,656,"在漫 长的演化过程中,细菌也发展出了不容小觑的防御系统",1.0,正面
杜德娜,657,"在我和吉莉安 会面的时候,科学家已经鉴定出了细菌抵抗病毒的4种防御体系",0.0,中性
杜德娜,658,"最著 名的一个例子,是细菌会对其基因组进行细微的化学修饰,改变DNA的 外观而不改变它的遗传信息;与此同时,细菌会释放出限制性内切酶, 切断任何没有这种化学修饰的DNA ,有效减少进入细胞的外源基因(包 括噬菌体基因)",0.0,中性
杜德娜,659,"细菌也可以阻止噬菌体DNA进入细胞,比如堵上噬菌 体在细胞膜上的穿孔,阻断DNA注射,或是修饰噬菌体在细胞外表面 的落脚点 ,使其无法着陆",0.0,中性
杜德娜,660,"细菌甚至可以感知到正在发生的感染, 在病毒复制之前自杀这是一种舍己为他保护整个菌群的行为",0.0,中性
杜德娜,661,"CRISPR是否是另一种针对病毒的防御机制?关于细菌与噬菌体之 间的鏖战,我越读越兴奋,会不会还有其他未知的防御系统等待着被发 现? 另外,在我阅读CRISPR论文的时候,我也逐渐想清楚了,如果我 们接受吉莉安的挑战,下一步要怎么走",1.0,正面
杜德娜,662,"鲁得詹森(Ruud Jansen)和 他在荷兰的同事(正是他们在2002年提出了CRISPR的缩写名)通过生 物信息学分析,鉴定出了一套基因,它几乎总是出现在CRISPR区域附 近",0.0,中性
杜德娜,663,"它们不属于CRISPR内部的重复序列,也不是间隔序列,而是另一 套完全不同的基因",0.0,中性
杜德娜,664,"从我们目前掌握的零星信息看,这些与CRISPR相关的基因(称为 cas基因),潜力着实激动人心",0.0,中性
杜德娜,665,"通过与已知的基因对比,科学家发 现,cas基因编码了一种特殊的酶,这种酶有可能解开DNA的双螺旋, 或者打开DNA 、RNA分子,这一点很像限制性内切酶",0.0,中性
杜德娜,666,"鉴于限制性内切酶的发现大大促进了20世纪70年代的重组DNA技 术,如果我们继续探索CRISPR的这些性质,我们也许会发现一类新的 宝藏它们有巨大的生物技术潜力",1.0,正面
杜德娜,667,"没错,我被它彻底迷住了",0.0,中性
杜德娜,668,"驱使一线科学家不断前进的是对未知世界的好奇,和面对困难不放 弃的恒心但是除了这些高尚的品质之外,我们也需要一点健康的实 用主义态度",-1.0,负面
杜德娜,669,"申请基金的时候有世俗的考虑,管理实验室也需要从实际 出发",0.0,中性
杜德娜,670,"像我们这些管理实验室的人,往往都需要委派其他科学家来做许 多我们自己受大量训练才能完成的工作",1.0,正面
杜德娜,671,"这意味着在进入一个全新研究 领域的时候,要选择合适的人来挑大梁",0.0,中性
杜德娜,672,"我自己非常幸运我在伯克利的实验室有可观的经费支持,但是 当吉莉安最初把CRISPR介绍给我们的时候,我们团队里并没有谁有适 合的经历和训练来接手这个新课题,要知道,新课题往往无法预料,而 且有一定的风险",1.0,正面
杜德娜,673,"但是无巧不成书,这时布莱克韦德海福特(Blake Wiedenheft )正好来我的实验室应聘博士后科学家的位置",0.0,中性
杜德娜,674,"当我问这位 年轻人他想做什么的时候,他反问了我一句:你听说过CRISPR吗?我 当场就录用他了",0.0,中性
杜德娜,675,"几个月之后,布莱克就完全适应了伯克利的生活,他 如痴如狂地工作,让CRISPR课题实现了飞跃",0.0,中性
杜德娜,676,"布莱克是蒙大拿州人,热情、善谈,由于热爱户外运动而培养出了 爱拼争赢的精神",1.0,正面
杜德娜,677,"他在蒙大拿州立大学接受了本科和博士教育,然后来 了伯克利",0.0,中性
杜德娜,678,"我之前招的人大多是生物化学家或者结构生物学家,而布莱 克是一位地道的微生物学家",0.0,中性
杜德娜,679,"跟吉莉安一样,他一半的经历在实验室, 另一半则在野外",0.0,中性
杜德娜,680,"在他的博士研究过程中,他涉足过黄石国家公园,也 去过俄罗斯的堪察加",0.0,中性
杜德娜,681,"他发现,在温泉的酸性溶液中潜伏着新型病毒, 它们在高达77摄氏度的环境下依然可以存活,并感染宿主",1.0,正面
杜德娜,682,"这些病毒感 染的是古生菌,而古生菌的基因组里几乎都有CRISPR",0.0,中性
杜德娜,683,"在测序分析过 他分离到的两株病毒之后,布莱克发现,它们的DNA序列几乎完全一 致",1.0,正面
杜德娜,684,"这意味着,虽然两株病毒一个在美国黄石,一个在俄罗斯的堪察 加,相距遥远,但它们有一个共同的祖先",0.0,中性
杜德娜,685,"病毒的基因组里也包含了病 毒感染宿主的线索,通过分析特异的病毒基因,布莱克最终把目标缩小 到了一种酶",0.0,中性
杜德娜,686,"他推测,这种酶可以帮助病毒把DNA嵌入宿主的基因组",1.0,正面
杜德娜,687,"CRISPR课题需要的正是这种类型的侦探工作,只是目标要反过 来",0.0,中性
杜德娜,688,"我们关注的不是病毒如何入侵宿主,而是细菌如何抵御病毒",0.0,中性
杜德娜,689,"我们 尤其感兴趣的,是那些与CRISPR相关的基因,或者更准确地说,是那 些我们认为参与了抵御病毒的细菌基因",0.0,中性
杜德娜,690,"在当时,我们还不知道cas基 因或者CRISPR的确切功能",0.0,中性
杜德娜,691,"我们早期的猜想基本上是围绕着这个诱人的假说而展开的: CRISPR和cas基因是细菌抗病毒系统的一部分,而该系统使用RNA来发 现病毒",0.0,中性
杜德娜,692,"但是,提出假设只是任何严肃的科学进程的第一步,我们接下 来需要设计实验、搜集证据,来检验我们的理论",0.0,中性
杜德娜,693,"在劳伦斯伯克利国家实验室(离我的办公室只有几步路的距离) 里,还有几个科学家也对这个课题感兴趣",0.0,中性
杜德娜,694,"在我们所有人会面的时候, 布莱克和我认真考虑了实验设计的问题",0.0,中性
杜德娜,695,"第一个关键问题是,我们该使 用何种模式生物",0.0,中性
杜德娜,696,"一个选择是硫磺矿硫化叶菌(Sulfolobus solfataricus),这是从意大利那不勒斯附近的索尔法塔拉(Solfatara) 火山温泉里分离到的一株古生菌",0.0,中性
杜德娜,697,"这株古生菌里含有CRISPR ,而且它 可以被布莱克从黄石和堪察加分离到的病毒感染",0.0,中性
杜德娜,698,"这对我们很有利,因 为布莱克对这些病毒相当了解",0.0,中性
杜德娜,699,"另一个选择是大肠杆菌,这是实验室里 的一株常用细菌,也是微生物领域研究得最透彻的模式菌株",0.0,中性
杜德娜,700,"大肠杆菌 对许多噬菌体都易感,而且这些噬菌体也得到了充分鉴定,有些甚至可 以从网上直接购买(大肠杆菌也是第一株被发现具有CRISPR序列的细 菌)",1.0,正面
杜德娜,701,"此外,布莱克还提议研究绿脓杆菌(Pseudomonas aeruginosa),这是一种致病性细菌,而且对许多抗生素耐受,其中一 株细菌具有CRISPR",0.0,中性
杜德娜,702,"我们也知道,我们可以通过遗传学工具对绿脓杆 菌进行基因层面的操作,而且它会受许多噬菌体感染(布莱克后来花了 一些时间寻找可以感染绿脓杆菌的新噬菌体,但不是在黄石这么独特的 地区,而是在旧金山附近的污水处理厂)",0.0,中性
杜德娜,703,"布莱克一开始就跟我讲得很清楚,在我们实验室的这段时间,他希 望能集中学习生物化学和结构生物学,他同时也渴望开辟新的研究方 向",0.0,中性
杜德娜,704,"在开始进行CRISPR的时候,他纯化了绿脓杆菌中的Cas蛋白质,并 开始测试它们识别或破坏病毒DNA的能力,他从分布最广泛的Cas1蛋白 质开始",0.0,中性
杜德娜,705,"2007年,布莱克刚开始在我们实验室展开研究的时候,吉莉安 向我们提到了一篇即将发表的论文,这是由丹麦丹尼斯克公司 (Danisco ,一家世界知名的食品添加剂公司)的科学家完成的",0.0,中性
杜德娜,706,"他们 通过遗传学手段表明,CRISPR的确是细菌的免疫系统,虽然某些功能 的细节还不清楚",0.0,中性
杜德娜,707,"丹尼斯克公司的研究对象是一株可以分解牛奶的细菌,叫作嗜热链 球菌(Streptococcus thermophilus),这是一种重要的益生菌,用于生产 酸奶、莫扎瑞拉奶酪和许多奶制品",0.0,中性
杜德娜,708,"每年,人类摄入的嗜热链球菌数量 共超过10兆亿个,该细菌每年创造的市场价值超过400亿美元",1.0,正面
杜德娜,709,"不过, 乳制品行业投入巨资使用的细菌常年受到噬菌体感染,这也是引起产量 下降和发酵不完全的最常见原因",0.0,中性
杜德娜,710,"一滴牛奶里含有10~1000个不等的病 毒颗粒,这导致几乎无法彻底清除噬菌体",0.0,中性
杜德娜,711,"为了解决这个难题,像丹尼 斯克这样的公司曾尝试过提高卫生标准,重新设计公司布局等其他策略 但效果并不理想",0.0,中性
杜德娜,712,"为了找到更好的解决办法,丹尼斯克公司的菲利普霍瓦特 (Philippe Horvath)和罗多尔巴兰高(Rodolphe Barrangou)带领一组 研究人员,开始研究嗜热链球菌",0.0,中性
杜德娜,713,"他们考虑的是,哪些因素导致了某些 嗜热链球菌株比其他菌株更能耐受噬菌体感染",0.0,中性
杜德娜,714,"乳制品行业已经在使用 一些突变菌株,它们耐受噬菌体感染的能力要更强,但是他们推测,嗜 热链球菌基因组里的CRISPR可能提供了某种形式的免疫力,或许比突 变菌株的效果更好",0.0,中性
杜德娜,715,"霍瓦特和巴兰高知道,嗜热链球菌的CRISPR序列里有一些非常吸 引人的特征,值得进行研究",0.0,中性
杜德娜,716,"一个名叫亚历山大博罗廷(Alexander Bolotin)的科学家,在分析细菌基因组序列时发现了这些特征,后来他 集中研究CRISPR区域,最终分析了20多种不同的菌株",1.0,正面
杜德娜,717,"在这个过程 中,他观察到,虽然CRISPR里的重复序列(吉莉安草图中涂黑的钻石 形)总是相同,间隔序列(吉莉安草图中以数字标识的正方形)却高度 可变",0.0,中性
杜德娜,718,"此外,许多间隔序列跟噬菌体基因组里的某些片段完全重合(吉 莉安和我初次见面的时候带来的3篇2005年的论文里,有一篇总结了博 罗廷的发现)",1.0,正面
杜德娜,719,"博罗廷论文的最关键一点是:在嗜热链球菌里,菌株的 间隔序列越多,就越能耐受噬菌体感染",0.0,中性
杜德娜,720,"虽然当时还不清楚这意味着什 么,但这看起来像是细菌在修饰CRISPR序列,来记录噬菌体的基因 组,强化自身的免疫系统(假如这是CRISPR的功能的话),从而更有 效地抵御噬菌体入侵",0.0,中性
杜德娜,721,"在博罗廷工作的基础上,霍瓦特和巴兰高设计了实验来检验这个假 说",0.0,中性
杜德娜,722,"一株嗜热链球菌是否会从新的噬菌体里提取DNA ,来扩充它的 CRISPR区域,从而抵御后者的入侵呢? 在他们的实验里,丹尼斯克的研究人员选择了乳制品行业里常用的 一株嗜热链球菌,并从酸奶里分离到了两株噬菌体",0.0,中性
杜德娜,723,"他们从最简单的经 典遗传学实验中获取了灵感,把嗜热链球菌和两株噬菌体分别在两支试 管里混合,静置24小时,然后再通过涂平板来看是否有细菌生长",0.0,中性
杜德娜,724,"他们 发现,虽然噬菌体杀死了99.9%的细菌,但有9个突变株似乎能耐受噬菌 体",1.0,正面
杜德娜,725,"到目前为止,霍瓦特和巴兰高的实验并没有什么新颖之处,因为科 学家早就使用类似的方法来分离耐受噬菌体的嗜热链球菌",0.0,中性
杜德娜,726,"但是他们更 进了一步,尝试找到这种免疫力的基因机制",0.0,中性
杜德娜,727,"霍瓦特和巴兰高的直觉告诉他们,突变株的基因组里发生变化的位 置可能就是CRISPR区域",0.0,中性
杜德娜,728,"这意味着,9个突变株与原始菌株里的 CRISPR 有所不同",0.0,中性
杜德娜,729,"果然,他们提取了这些细菌的基因组,分析之后发 现,每个CRISPR区域果然都扩充了一点,重复序列之间添加了一小段 DNA",0.0,中性
杜德娜,730,"此外,这些新的间隔序列与新的噬菌体DNA完全重合",0.0,中性
杜德娜,731,"更令人 惊叹的是,由于这些变化以间隔序列的形式嵌入了细菌的DNA, 它 们 就 是可遗传的",0.0,中性
杜德娜,732,"这意味着,细菌的后代都可以抵御该噬菌体了",0.0,中性
杜德娜,733,"嗜热链球菌 免疫 CRISPR 昌皿Z 里命mm 目l k KZK 画 免疫 1 图9: CRISPR 好比细菌的分子免疫卡 于是,丹尼斯克公司的研究人员发现了细菌对抗病毒的新方式 这是已知的第五种防御系统",1.0,正面
杜德娜,734,"除了之前的发现,我们现在知道,细菌的 CRISPR 是一种非常有效的适应性免疫机制,细菌的基因组通过它可以 截取一点噬菌体DNA的片段,来防御未来的病毒入侵",1.0,正面
杜德娜,735,"正如布莱克所 说 ,CRISPR 的功能就像是分子免疫卡,把曾经受到噬菌体感染的记 忆存储在重复间隔序列里,如果同样的噬菌体再次入侵,细菌就会利 用这种信息识别并摧毁它们",0.0,中性
杜德娜,736,"[书籍分 享V 信zmxsh998] 霍瓦特和巴兰高的研究发表之后,这个本来不起眼的CRISPR领域 开始引起了更多人的注意,这也促成了第一次CRISPR会议,由吉莉安 班菲尔德和罗多尔巴兰高共同组织,在加州大学伯克利分校举行,时 间是2008年",0.0,中性
杜德娜,737,"不过,正如科学探索常见的情形一样,研究人员解决了一 个问题,然后发现还有下一个问题",-0.3333,负面
杜德娜,738,"既然CRISPR免疫反应需要细菌基 因组的DNA与病毒基因组完美匹配显然,这种免疫系统针对的是噬 菌体的遗传物质那么,这个过程是如何发生的?细胞的哪些成分参 与了这个过程? 不久,答案就揭晓了",0.0,中性
杜德娜,739,"荷兰瓦赫宁根大学约翰范德奥斯特(John van der Oost)实验室的博士后科学家斯坦布朗斯(Stan Brouns)提供 了确凿的证据表明,RNA分子参与了CRISPR的抗病毒反应",0.0,中性
杜德娜,740,"之前有人 发现,在某些古生菌的细胞里,这些RNA的序列与CRISPR区域里的某 些序列完全一致,而布莱克研究过的嗜热链球菌正是其中之一",1.0,正面
杜德娜,741,"人们猜 测,RNA可能协助了细菌抗病毒反应中的识别和摧毁过程",1.0,正面
杜德娜,742,"现在,布朗 斯通过大肠杆菌中的实验,确认了RNA在微生物里发挥的正是这种功能 这些证据支持RNA是CRISPR免疫系统中必不可少的一环",1.0,正面
杜德娜,743,布朗斯也通过实验表明了CRISPR的RNA分子是如何在细胞里出现 的,0.0,中性
杜德娜,744,"首先,细菌细胞把整个CRISPR序列翻译成一条长RNA链,它是这 段DNA序列的完整拷贝(RNA链与DNA链的序列完全一致,唯一58的 区别是DNA中的T被替换成了RNA中的U)",0.0,中性
杜德娜,745,"一旦细胞合成出这些长 RNA链,就有一个酶来把它切成更短的RNA链,它们长度一致,但间 隔序列不同",0.0,中性
杜德娜,746,"这个过程把DNA中较长的重复序列变成了更短的RNA分 子文库,每一个RNA分子都包含一段特定的噬菌体序列",0.0,中性
杜德娜,747,"这个发现暗示,CRISPR转录出的RNA在细菌的免疫系统中发挥了 关键作用要理解这种作用,还得回到RNA本身的功能",1.0,正面
杜德娜,748,"因为RNA 跟DNA的化学性质类似,可以通过碱基配对形成双螺旋这跟DNA 双链的双螺旋如出一辙",0.0,中性
杜德娜,749,"互补的RNA链可以彼此匹配,形成RNA与 RNA的双螺旋,但是,单链的RNA也可以跟互补的DNA单链配对,形 成RNA与DNA的双螺旋",0.0,中性
杜德娜,750,"这种多功能,以及CRISPR转录出的RNA的不 同序列,促使科学家提出了一个极为诱人的假说:也许,这些RNA分子 可以在入侵的噬菌体中同时特异性地与对应的DNA和RNA结合,然后 引发细胞的某种免疫反应",0.0,中性
杜德娜,751,"如果RNA是通过这种方式靶向锁定噬菌体的遗传物质,那么 CRISPR就的确和我们实验室研究的RNA干扰有类似之处而一开始 吉莉安把我吸引过来的研究CRISPR的论文里正是这么推测的!在RNA 干扰中,动植物细胞可以形成RNA与RNA的双螺旋,从而摧毁入侵病 毒",0.0,中性
杜德娜,752,"与此类似,CRISPR的RNA分子也可以通过类似的方式靶向锁定噬 菌体的RNA",0.0,中性
杜德娜,753,"此外,还有一种可能性:CRISPR的RNA分子也能同时识 别对应的DNA ,这意味着,CRISPR可以从DNA和RNA两方面同时攻击 病毒的基因组",0.0,中性
杜德娜,754,"紧随着布朗斯的发现,芝加哥西北大学的两位研究人员卢西亚 诺马拉菲尼(Luciano Marraffni)和他的导师埃里克索海莫(Erik Sontheime)证实了CRISPR的RNA分子的确可以引起DNA被摧毁",1.0,正面
杜德娜,755,"他们使用的是另一种叫作表皮葡萄球菌(Staphylococcus epidermidis)的 微生物,这是人体皮肤表面的一种比较温和的细菌[它的一个近亲 金黄色葡萄球菌(Staphylococcus aureus)则更加危险,会耐受多种 药物]",0.0,中性
杜德娜,756,"卢西亚诺设计了一系列精巧的实验,证实了CRISPR的RNA分子 可以靶向锁定入侵病毒的DNA",0.0,中性
杜德娜,757,"他同时表明,这种锁定可能依赖于碱基 配对这是CRISPR用来精确追踪猎物的唯一途径",0.0,中性
杜德娜,758,"这些研究的节奏之快、力度之强,令人惊讶",0.0,中性
杜德娜,759,"在我开始接触 CRISPR的短短几年之内,这个领域就从松散、有趣,但缺乏确凿证据 的初始阶段,发展出了一套关于细菌适应性免疫系统工作机制理论",1.0,正面
杜德娜,760,"这 个理论依赖于日益增多的实验数据,虽然许多里程碑式的工作在2010年 以前发表了,但要彻底理解细菌的复杂防御机制,我们还有许多工作要 做",0.0,中性
杜德娜,761,"我们逐渐发觉,CRISPR的精细程度超出了任何人对单核生物体的 想象",0.0,中性
杜德娜,762,"可以说,发现了细菌的这个免疫系统之后,人们意识到,细菌应 对感染机制的复杂程度,与人类的免疫系统相比也不逊色",1.0,正面
杜德娜,763,"但是,细菌 的免疫能力对人类来说意味着什么,当时还没有人知道",0.0,中性
杜德娜,764,"3.破译密码 多年以后,面对着实验室里的瓶瓶罐罐,我仍会想起自己第一次踏 进科研实验室的那个遥远的午后那种声音和气味让人感到了无数隐 藏的可能性,好像大自然神秘的面纱正徐徐被揭开",0.0,中性
杜德娜,765,"那是1982年,我在 夏威夷,刚上大学",0.0,中性
杜德娜,766,"我的父亲是夏威夷大学英文系的一位教授,他安排 我在生物系教授唐赫姆斯(Don Hemmes)的实验室里过几周",0.0,中性
杜德娜,767,"跟另外 两位学生一道,我要探索的是一株真菌棕榈疫霉(Phytophthora palmivora)如何感染了木瓜",0.0,中性
杜德娜,768,"这是夏威夷果农们面临的一大问题, 但研究这株真菌却趣味横生",-1.0,负面
杜德娜,769,"它在实验室里很容易培养,而且可以被阻 断在不同的生长阶段,这方便了我们研究发育过程中的化学变化",0.0,中性
杜德娜,770,"那个 夏天,我学会了如何把真菌样品固定进树脂,切出薄片,用电子显微镜 成像",0.0,中性
杜德娜,771,"虽然我参与这个项目的时间不长,但我们的工作揭示了真菌的一 个重要特征:钙离子在发育过程中发挥了关键作用,它向真菌细胞传递 了信号,使后者对营养做出反应",0.0,中性
杜德娜,772,"这是我第一次感受到科学发现的狂 喜,这种感受,我之前从书里多次读到亲身经历过之后,我求知的 渴望更强烈了",1.0,正面
杜德娜,773,"赫姆斯的实验室规模不大,但那里的平和与专注深深吸引了我",1.0,正面
杜德娜,774,"随 着时间流逝,我逐渐意识到, 自己是一个更大的科学共同体的一部分, 我们每一个人,都在自己的道路上探索着大自然的真相",0.0,中性
杜德娜,775,"每前进一小 步,感觉好像又找到了一小块拼图,而这些都是一个更大的拼图游戏的 一部分",0.0,中性
杜德娜,776,"我们每一个人的工作都依赖于前人的工作,它们相互关联,拼 出更大的图景",0.0,中性
杜德娜,777,"CRISPR项目是这类科学工作的典型代表:少数研究人员编制出了 经纬线,为日后该领域的发展、应用及影响树立了框架",1.0,正面
杜德娜,778,"在探索 CRISPR的过程中,我们的小团队和许多人一道,都受到合作的推动, 分享着彼此的兴奋与好奇而它们,也是最初吸引我走上科学探索之 路的动力",1.0,正面
杜德娜,779,"在这个领域诞生之初,布莱克和我受到了来自丹尼斯克公司、西北 大学和瓦赫宁根大学各路同人的激励,与此同时,我们也被关于 CRISPR的许多尚未解答的基本问题深深吸引",-1.0,负面
杜德娜,780,"当然,现在生物学家都 知道,CRISPR是细菌和古生菌对抗噬菌体的适应性免疫机制,CRISPR 的RNA与噬菌体DNA配对,摧毁了后者",0.0,中性
杜德娜,781,"但是,当时没人知道这一切 到底是如何发生的",0.0,中性
杜德娜,782,"我们思考的问题是:这个系统里的各个分子是如何 协调配合实现摧毁病毒DNA的,以及,在免疫反应的靶向锁定和摧毁阶 段到底发生了什么",-1.0,负面
杜德娜,783,"随着问题日益明确,挑战也愈发明显",-1.0,负面
杜德娜,784,"我们想知道,在噬菌体入侵 细菌时,细菌如何从噬菌体的基因组里偷来其DNA片段,并准确地嵌 入现存的CRISPR序列里",0.0,中性
杜德娜,785,"我们需要理解,CRISPR的RNA分子如何在细 胞内产生,并从长链RNA转化成更短的、只包含单一病毒配对RNA的 片段",0.0,中性
杜德娜,786,"也许最重要的是,我们必须发现RNA片段是如何与噬菌体的 DNA配对,进而摧毁DNA的",1.0,正面
杜德娜,787,"这也是这个新防御系统的精髓所在 不理解这个过程,我们就谈不上彻底理解了CRISPR",0.0,中性
