科学家,句子编号,句子,情感得分,情感类别
卡塔林·考里科,1067,"谢天谢地,其他老师拒绝对我采取行动",0.0,中性
卡塔林·考里科,1068,"直到今天,我也不知 道为什么",0.0,中性
卡塔林·考里科,1069,"也许,他们也不在乎这个不讨人喜欢的男人",0.0,中性
卡塔林·考里科,1070,"无论如 何,他们选择站在学生而不是同事一边,对此我永远感激不尽",0.0,中性
卡塔林·考里科,1071,"尽管如此,刻毒先生并没有善罢甘休",0.0,中性
卡塔林·考里科,1072,"高中快结束时,他 在走廊里拦住了我",0.0,中性
卡塔林·考里科,1073,"我刚刚参加了毕业口试,为这次考试,我一直 在努力准备",1.0,正面
卡塔林·考里科,1074,"筋疲力尽的我终于松了一口气,又开始忧虑起下一步 参加塞格德大学的入学考试",-1.0,负面
卡塔林·考里科,1075,"突然,刻毒先生出现在我面 前,显然有话要说",0.0,中性
卡塔林·考里科,1076,"你知道的,卡蒂,他说话时像是在自言自 语,仿佛刚刚想到这句话,但他的声音带着一丝冷酷和残忍,我 认识塞格德大学的一些人",0.0,中性
卡塔林·考里科,1077,"我想我会给他们打电话,确保你不会被 录取",0.0,中性
卡塔林·考里科,1078,"你可以称之为年轻气盛,称之为过度自信,称之为天真或固 执,或纯粹的愚蠢",0.0,中性
卡塔林·考里科,1079,"但我看了看站在面前的刻毒先生察觉到 他决心要伤害我就走开了,让他独自一人站在走廊上",0.0,中性
卡塔林·考里科,1080,"他真能阻止我上大学吗?事实上,我无法确定",0.0,中性
卡塔林·考里科,1081,但我不想让他 因看到我烦忧而得意,0.0,中性
卡塔林·考里科,1082,"这一点,我很确定",0.0,中性
卡塔林·考里科,1083,"我不知道有多少学生申请了塞格德大学,但我是其中之一;在 这些人中,有两百多名学生受邀参加生物学系的笔试,我仍是其中 之一;然后,三四十人受邀参加口试",0.0,中性
卡塔林·考里科,1084,"之后,只有十五到二十人被 录取",0.0,中性
卡塔林·考里科,1085,我就是其中之一,0.0,中性
卡塔林·考里科,1086,"收到录取通知书时,我想到了刻毒先生",0.0,中性
卡塔林·考里科,1087,"因为在一个美丽 的秋日,我干完活后坐下来休息,他就试图阻止我上大学",1.0,正面
卡塔林·考里科,1088,"回首往 事,我现在才明白,他企图让我上不了大学,实际上是为了让我远 离接下来的一切我的一生",0.0,中性
卡塔林·考里科,1089,"他是在试图剥夺我以后将要成就的一 切,让我无法影响所有会受我的工作影响的人",0.0,中性
卡塔林·考里科,1090,而这一切都是出于 一个微不足道的原因,0.0,中性
卡塔林·考里科,1091,这个人失败了,-1.0,负面
卡塔林·考里科,1092,"尽管如此,我还是从他身上学到了一点,很重 要的一点:并不是每个人都会支持我,不是每个人都希望我顺利, 并不是每个人都希望我做出贡献",1.0,正面
卡塔林·考里科,1093,有些人甚至可能会选择嫉恨我,0.0,中性
卡塔林·考里科,1094,"好吧,我记住了",0.0,中性
卡塔林·考里科,1095,匈牙利的大学学制为期五年,0.0,中性
卡塔林·考里科,1096,"从第一天起,生物学系学生就在 课堂和实验室中学习;随着时间的推移,实验室工作变得越来越重 要",0.0,中性
卡塔林·考里科,1097,"五年后,在匈牙利的体制中,你就是一名生物学家了",0.0,中性
卡塔林·考里科,1098,"五年后,我将成为一名生物学家",0.0,中性
卡塔林·考里科,1099,"但我已经知道,如果可以的话,我想更进一步,攻读正式的博 士学位课程",0.0,中性
卡塔林·考里科,1100,"博士学位课程包含数年有针对性的研究,以一篇论文 和一场考试结业",0.0,中性
卡塔林·考里科,1101,"1973年夏天,我感觉这一切就像一座永远爬不到顶的山,但我 迫不及待地想要出发",0.0,中性
卡塔林·考里科,1102,你在一个地方度过了你的童年:那是你所熟悉的,0.0,中性
卡塔林·考里科,1103,那是你所熟 悉的全部,0.0,中性
卡塔林·考里科,1104,"也许你甚至认为生活就该如此:绣花靠枕,有着所有那 些明媚的花朵,散落在沙发上;清晨特定时间透过饰有镶边小圆孔 的窗帘的特定角度的光线",0.0,中性
卡塔林·考里科,1105,"那张坚固而破旧的桌子,你曾在这张桌 子边吃过数千顿饭,做过很多年作业",0.0,中性
卡塔林·考里科,1106,"你父亲每天早上做家务时唱 歌的声音,低沉而温暖",1.0,正面
卡塔林·考里科,1107,"你母亲做的炖菜、洋葱、辣椒粉和酸奶油 所散发的独特香味,只属于她,如指纹般独特",0.0,中性
卡塔林·考里科,1108,"你以为,这就是生活",0.0,中性
卡塔林·考里科,1109,这就是你的生活,0.0,中性
卡塔林·考里科,1110,"然后,有一天你开始收拾行李",0.0,中性
卡塔林·考里科,1111,"你以前也离开过家,但今天不 同",0.0,中性
卡塔林·考里科,1112,"这次离开不是一周,也不是一个夏天",0.0,中性
卡塔林·考里科,1113,"这是一件崭新的事,是 新生活的开端",0.0,中性
卡塔林·考里科,1114,"你意识到了这一点,但你还不可能明白这件事的真 正意义",0.0,中性
卡塔林·考里科,1115,"你环顾四周,回想起在父亲身边度过的岁月,你们一梁一柱地 建造这个家",0.0,中性
卡塔林·考里科,1116,"想想从那以后你在这里度过的所有日日夜夜,你的目 光成千上万次投向这些墙壁、这张桌子、这扇门,你在上大学之前 最后一次走出去的这扇门",0.0,中性
卡塔林·考里科,1117,"你会看到这条漫长的道路在你面前展开,而这里是一条只属于 你的道路的起点",0.0,中性
卡塔林·考里科,1118,"第二章 一段极简的科学插曲 在我和幼儿园的小朋友一起排队接种脊髓灰质炎疫苗的前后, 全球科学家正在做出一项很重要的发现,当时年仅五岁的我还不会 知道这些,但它终将改变我的生活",1.0,正面
卡塔林·考里科,1119,"那时,生物学家已对遗传学有了相当多的理解",0.0,中性
卡塔林·考里科,1120,"他们知道,基 因是微小的DNA片段,被包裹在细胞核内的染色体中;他们知道, DNA是生命体的遗传信息载体它不仅是制造机体的蓝图,也是维 系生命所需的所有工作的蓝图;他们知道,DNA所承载的遗传信息 是用四个基本字母,即核苷腺苷(A,adenosine)、胸腺嘧 啶(T,thymine)、鸟苷(G,guanosine)和胞苷(C, cytidine)写成的",0.0,中性
卡塔林·考里科,1121,"正如拉丁字母表中的26个字母可以组合 再组合,表达无穷无尽的含义一样,这四个核苷碱基的特定顺 序决定着基因的功能",0.0,中性
卡塔林·考里科,1122,"他们知道,每个基因都编码一种特定的蛋白质,而蛋白质一旦 产生,就会在身体中发挥作用",0.0,中性
卡塔林·考里科,1123,基因表达细胞根据遗传信息实际 进行工作的过程意味着制造相应的蛋白质,0.0,中性
卡塔林·考里科,1124,"他们还知道,蛋白质 是在一个被称为核糖体的细胞器中制造的,核糖体位于细胞质中",0.0,中性
卡塔林·考里科,1125,"他们知道细胞里发生了什么,但不明白是怎么发生的",0.0,中性
卡塔林·考里科,1126,"紧密包裹在细胞核内的DNA中的信息到底是如何触发细胞核外 蛋白质的合成的呢?一个本身惰性的蓝图,从来也不会离开细胞 核,却能够让细胞完全不同的部分发生某些事情?在我出生时,这 个问题仍然是一个谜",-1.0,负面
卡塔林·考里科,1127,"20世纪50年代末,法国巴斯德研究所的研究人员提出假设:也 许存在某种物理中介,一种临时的细胞质信使(一些科学家将 它简称为X),它在细胞核中复制了DNA代码的各个部分所有的 A、T、G和C然后将这些信息从细胞核中携带到细胞的其他地方进 行工作",0.0,中性
卡塔林·考里科,1128,不少科学家对这个想法不屑一顾,0.0,中性
卡塔林·考里科,1129,"弗朗索瓦 雅各布 (Franois Jacob)是取得这项突破的科学家之一,他回忆说, 有些科学家对这个想法白眼视之,几乎是在嘲笑",1.0,正面
卡塔林·考里科,1130,"事实证明,科学史上充满了非常聪明的人嘲笑好想法的故事",2.0,正面
卡塔林·考里科,1131,"但到了1960年,在经历一系列失败之后,两项独立的实验证实 了巴斯德研究所的研究人员的假设:事实上,确实存在一种暂时的 信使,将遗传信息从DNA传送到核糖体,并在核糖体上转译为蛋白 质,然后信使就消失了",-1.0,负面
卡塔林·考里科,1132,"今天,我们不再将这种小物质称为X,而将其称为mRNA(信使 核糖核酸)",0.0,中性
卡塔林·考里科,1133,"mRNA并不是唯一的RNA类型,但对于我的故事来说,它是最重 要的",0.0,中性
卡塔林·考里科,1134,"RNA,或核糖核酸,也是一种遗传物质,其信息也是由核苷组 成的,和DNA一样",0.0,中性
卡塔林·考里科,1135,"(对于RNA,我们称其核苷为核糖核苷;DNA则 是由脱氧核糖核苷组成",0.0,中性
卡塔林·考里科,1136,")然而,DNA注定会长期存在,而所有RNA 都是暂时的",0.0,中性
卡塔林·考里科,1137,"它有特定的用途,然后就被细胞分解了",0.0,中性
卡塔林·考里科,1138,"游离羟基,一种活性的化学官能团",0.0,中性
卡塔林·考里科,1139,这种暂时性反映在它的结构中,0.0,中性
卡塔林·考里科,1140,"DNA的结构是双螺旋(就像一 个螺旋楼梯,有两条脱氧核糖磷酸的扶手和由两个碱基配对连 接形成的每个梯级),但大多数RNA只是一条单链就像一排 楼梯被电锯垂直向下切掉了一半(每个梯级只有一个碱基)",0.0,中性
卡塔林·考里科,1141,"此 外,RNA扶手中的核糖分子具有游离羟基 ,可以与连接核苷 的磷酸基团相互作用",0.0,中性
卡塔林·考里科,1142,这些相互作用会破坏RNA的长链,0.0,中性
卡塔林·考里科,1143,"最后,它们的组成也略有不同",0.0,中性
卡塔林·考里科,1144,RNA也有四种碱基,0.0,中性
卡塔林·考里科,1145,其中三个 碱基A、C和G与DNA中的碱基相同,0.0,中性
卡塔林·考里科,1146,"但DNA含有胸腺嘧啶,而RNA 则含有一个名为尿嘧啶(U,uracil)的碱基",0.0,中性
卡塔林·考里科,1147,"当尿嘧啶与糖分子 连接时,它被称为尿苷",0.0,中性
卡塔林·考里科,1148,"因此,RNA的信息是由字母(碱基)A、 C、G和U构建的",0.0,中性
卡塔林·考里科,1149,"从DNA到mRNA再到蛋白质,这个过程分为两部分:转录和转 译",0.0,中性
卡塔林·考里科,1150,转录: 基因序列( DNA的碱基顺序) 被复制到RNA分子上,0.0,中性
卡塔林·考里科,1151,"在 细胞核内,一种酶(一种使生化反应发生的蛋白质)沿着基因移 动",0.0,中性
卡塔林·考里科,1152,"该基因的(双链)DNA会一次一点(一个碱基)地解链, 显露出其独特的A、C、G和T碱基排列",0.0,中性
卡塔林·考里科,1153,"这种酶还能合成一个与该碱 基序列互补的链状分子,那就是mRNA",0.0,中性
卡塔林·考里科,1154,"随着酶沿着基因逐步向前移 动,先前解链的DNA双链会重新结合",0.0,中性
卡塔林·考里科,1155,"转录完成后,mRNA分子会离开细胞核,进入细胞质,到达核糖 体,核糖体将根据mRNA所承载的碱基编码合成出相应的蛋白质",0.0,中性
卡塔林·考里科,1156,转译: 根据遗传密码合成出相应的蛋白质,0.0,中性
卡塔林·考里科,1157,"核糖体读取mRNA,生产蛋白质",0.0,中性
卡塔林·考里科,1158,"[正如DNA由碱基链组成,蛋 白质也是由名为氨基酸的、更小的单位的分子链构建而成的",0.0,中性
卡塔林·考里科,1159,"(天 然蛋白质)由20种不同的氨基酸分子组成,它们在蛋白质链中的顺 序由mRNA中碱基的顺序决定",0.0,中性
卡塔林·考里科,1160,"]一旦氨基酸链合成完毕,它就会像 折纸一样折叠成精确而复杂的三维结构这正是蛋白质完成其工作 所需的形状",0.0,中性
卡塔林·考里科,1161,"一旦制成,这种蛋白质就会发挥作用,从而维持你的生命力",0.0,中性
卡塔林·考里科,1162,"那么,携带指令的mRNA分子会发生什么呢?它会指导更多的蛋 白质合成,然后就消失了",0.0,中性
卡塔林·考里科,1163,降解酶会将mRNA分解为它的原材料碱 基、糖和磷酸盐,0.0,中性
卡塔林·考里科,1164,"其中,大部分材料会被你的身体回收利用,有一 些则被排出体外",0.0,中性
卡塔林·考里科,1165,"蛋白质完成其工作后,也会被分解",0.0,中性
卡塔林·考里科,1166,"这个过程每时每刻都在发生:你的细胞产生mRNA,它是信息和 功能之间一度很神秘的中间人",0.0,中性
卡塔林·考里科,1167,"mRNA从细胞核移动到细胞质, 在那里指导蛋白质的生产",0.0,中性
卡塔林·考里科,1168,"从DNA到mRNA再到蛋白质,所有信息都 按照核苷碱基的顺序编码在DNA和RNA中,所有这些微小的字母 写就了生命的语言",0.0,中性
卡塔林·考里科,1169,"这个过程一次又一次地重复着在你身体 的任何地方,每时每刻,包括此时此刻",0.0,中性
卡塔林·考里科,1170,"当然,我这里的描述简化了这一过程",0.0,中性
卡塔林·考里科,1171,"事实上,这种简化对我 来说并不自然(我怀疑对大多数科学家来说也是如此)",0.0,中性
卡塔林·考里科,1172,科学术语 有一种奇妙的精确性一种日常交流用的大白话无法表达的简洁而 精确的严谨性,0.0,中性
卡塔林·考里科,1173,"此外,我是一个讲逻辑的、关注具体问题的思考 者,不擅长比喻或无关的描述",-1.0,负面
卡塔林·考里科,1174,"但我知道,大多数人对分子生物学 或生物化学并没有做过40年的深入研究",0.0,中性
卡塔林·考里科,1175,科学家眼中的不言自明的 术语对许多读者来说可能没什么意义,0.0,中性
卡塔林·考里科,1176,"也许,有些读者已经忘记了 (或者从未学过)我一生从事的工作中的那些关键概念",0.0,中性
卡塔林·考里科,1177,"这就是为 什么我在这一章中尽最大努力描述复杂的想法,让科学领域之外的 人也能大致了解我这些年来所做的事情,以及它们的重要性",1.0,正面
卡塔林·考里科,1178,但我们已经有些超前了,0.0,中性
卡塔林·考里科,1179,"现在,让我们回到20世纪70年代的匈 牙利,一个充满好奇心、雄心勃勃的女孩刚刚来到塞格德大学",0.0,中性
卡塔林·考里科,1180,第三章 使命感 我们一共18个人,0.0,中性
卡塔林·考里科,1181,所有的事情我们都一起做,0.0,中性
卡塔林·考里科,1182,我们这些从1973年秋天开始在塞格德大学学习生物学课程的学 生每天都待在一起,0.0,中性
卡塔林·考里科,1183,"课程是预先确定的,没有可供选修的课程",0.0,中性
卡塔林·考里科,1184,"这 意味着,每个学期、每堂课我们都同窗共读",0.0,中性
卡塔林·考里科,1185,"课间一起吃饭,晚上 一起做作业",0.0,中性
卡塔林·考里科,1186,我们中的大多数人也住在同一栋宿舍楼,0.0,中性
卡塔林·考里科,1187,"和任何由18 个人组成的团体一样,我们是一个整体",0.0,中性
卡塔林·考里科,1188,这并不是说我们是一样的人,0.0,中性
卡塔林·考里科,1189,"我们来自四面八方,有着不同的 背景",0.0,中性
卡塔林·考里科,1190,"有人是教授的孩子,有人是在农场上长大的;有人来自小社 区,有人来自喧嚣的布达佩斯;还有一些人来自巴拉顿湖畔的高级 度假社区",0.0,中性
卡塔林·考里科,1191,"我的朋友苏莎 卡尔曼(Zsuzsa Klmn)是作曲家兼 音乐家的孩子,她父亲在一所师范学校教音乐",0.0,中性
卡塔林·考里科,1192,她知道有关音乐的 一切,0.0,中性
卡塔林·考里科,1193,"苏莎有一个认真交往的男友,他叫萨巴,也在生物学系,比 我们高一级",1.0,正面
卡塔林·考里科,1194,苏莎从15岁起就和他约会了,0.0,中性
卡塔林·考里科,1195,"因为认真谈恋爱好几年 了,苏莎看起来如此成熟,而那时我心里完全没有恋爱这根弦",1.0,正面
卡塔林·考里科,1196,我们系还有几名国际学生,0.0,中性
卡塔林·考里科,1197,"匈牙利不仅是东欧集团学生的奋斗 目标,也是那些遥远的共产主义友好国家(包括古巴和黎巴嫩)学 生的奋斗目标",1.0,正面
卡塔林·考里科,1198,"在我们这一级,有两名来自南斯拉夫的匈牙利裔学 生,还有两名从越南远道而来的女孩",0.0,中性
卡塔林·考里科,1199,"也许,这里值得注意的是,在我们系里,一半的匈牙利学生的 名字旁边标注有F",0.0,中性
卡塔林·考里科,1200,"在为贫困学生或蓝领阶层的孩子提供世界一流 教育的机会方面,其他国家是否也同样公平?任职于美国大学数十 载之后,我还想知道:怎样才能做到这一点? 我对遗传学不感兴趣",0.0,中性
卡塔林·考里科,1201,至少在我刚到的时候是这样,0.0,中性
卡塔林·考里科,1202,"入学后不久,我们的班主任,一位教授,问我们每个人对什么 科目感兴趣",0.0,中性
卡塔林·考里科,1203,他记下了我们的答案,0.0,中性
卡塔林·考里科,1204,"我希 望一生都研究植物,我喜欢植物生理学,每种植物都有自己的特 性、用途以及在更大的生态系统中的位置",1.0,正面
卡塔林·考里科,1205,我乐见我们生活中一切 重要的事物空气、食物、水、美景都来自植物,0.0,中性
卡塔林·考里科,1206,"我乐于知道植 物和动物一样,可以分解成名为细胞的微小单位,而植物细胞是忙 碌的场所呼吸,吸收营养,制造蛋白质,并将重要的分子从一个 地方转移到另一个地方",0.0,中性
卡塔林·考里科,1207,"但当我告诉同学这是我的兴趣所在时,他们有时会显得很困 惑",0.0,中性
卡塔林·考里科,1208,"就在20年前,詹姆斯 沃森(James Watson)和弗朗西斯 克里克(Francis Crick)首次描述了DNA的双螺旋结构",0.0,中性
卡塔林·考里科,1209,[这是 他们以罗莎琳德 富兰克林(Rosalind Franklin)的工作为基础 所取得的成就,0.0,中性
卡塔林·考里科,1210,"]从那时起,科学家们在基因序列、复制和功能的 基础知识方面取得了惊人的进展",0.0,中性
卡塔林·考里科,1211,"他们甚至发现了一种小巧的遗传 信使,即mRNA,它可以指导蛋白质的制造",1.0,正面
卡塔林·考里科,1212,"遗传学是美丽而优雅 的,而且坦白说,是令人兴奋的",1.0,正面
卡塔林·考里科,1213,"我的许多同学坚持认为,遗传学 才是真正的科学前沿",1.0,正面
卡塔林·考里科,1214,"没过不久,我就觉得我被说服了",0.0,中性
卡塔林·考里科,1215,"我们的宿舍楼毗邻一座美丽的公园,距离蒂萨河不远,我们每 天经贝尔瓦罗西桥,过河去上课和用餐",1.0,正面
卡塔林·考里科,1216,"当我们来到塞格德时,赫 尔曼 奥托学生宿舍楼才刚刚运营了几个月",0.0,中性
卡塔林·考里科,1217,"它是用砖和玻璃建造 的,高达十层,里面的一切都是全新的",0.0,中性
卡塔林·考里科,1218,"我发誓:那一年,一切都感觉焕然一新",0.0,中性
卡塔林·考里科,1219,"每个一年级学生都被安排跟两个高年级学生住在一个房间里, 这种方法可以让我们更好地融入集体",0.0,中性
卡塔林·考里科,1220,"房间里有三张床,一个水 槽,还有一些供学习时使用的桌椅",0.0,中性
卡塔林·考里科,1221,一整面墙都是窗户,0.0,中性
卡塔林·考里科,1222,"房间非常 明亮,有现代感,是消磨时光的好地方",0.0,中性
卡塔林·考里科,1223,我喜欢在那里学习,1.0,正面
卡塔林·考里科,1224,宿舍楼里住着约300名学生,0.0,中性
卡塔林·考里科,1225,"我们这么多人在一起,总是很热 闹旁边房间里的一阵笑声、一段音乐,或者是走廊里的热烈交 谈",0.0,中性
卡塔林·考里科,1226,"有时,披头士乐队或滚石乐队的音乐会飘进我的窗户",0.0,中性
卡塔林·考里科,1227,"总有人 要去某个地方听音乐,打篮球,或者只是一群人结伴去图书馆",0.0,中性
卡塔林·考里科,1228,我们每个人都有一个要去的地方、一条道路、一种使命感,0.0,中性
卡塔林·考里科,1229,摆 在我们面前的是无尽的机遇,0.0,中性
卡塔林·考里科,1230,"当然,我们仍然是一个受苏联影响的国家",0.0,中性
卡塔林·考里科,1231,"有时,我听到传言 说某某同学室友或各种社交俱乐部的成员或许是秘密警察的线 人,这很可能是事实",0.0,中性
卡塔林·考里科,1232,"那些日子里,秘密警察离我们的生活并不遥 远,尤其是在塞格德",0.0,中性
卡塔林·考里科,1233,"塞格德距当时的南斯拉夫(今塞尔维亚)的边境十英里,距罗 马尼亚的边境不到二十英里",0.0,中性
卡塔林·考里科,1234,"南斯拉夫对旅行的限制比匈牙利要 少,这意味着那里有很多西方商品",0.0,中性
卡塔林·考里科,1235,"有时,大学生们会往返边境, 购买蓝色牛仔裤之类的东西",0.0,中性
卡塔林·考里科,1236,"我让一个朋友帮我买了一条牛仔裤, 看起来时髦又现代",0.0,中性
卡塔林·考里科,1237,但缺乏旅行限制也使南斯拉夫成为那些试图非 法离开匈牙利的人的起点,0.0,中性
卡塔林·考里科,1238,"在这个地区的火车上或街道上,秘密警 察并不罕见",0.0,中性
卡塔林·考里科,1239,"他们大多是留着平头的男人,表情严肃,打量着一 切",0.0,中性
卡塔林·考里科,1240,"尽管如此,自我童年以来,情况已经发生了变化",0.0,中性
卡塔林·考里科,1241,"匈牙利当时 正在经历所谓的炖牛肉共产主义比过去更自由一点,更宽松 一点",0.0,中性
卡塔林·考里科,1242,"即使我们的一些同行可能是秘密警察的线人,他们的刺探活 动也不太可能像过去那样,以逮捕或枪杀而告终",0.0,中性
卡塔林·考里科,1243,"如今,政府更有 可能采取的做法是取消演讲者或音乐家进校园的活动,而不是为难 学生",0.0,中性
卡塔林·考里科,1244,"也许,他们会坚决取缔一个学生组织",0.0,中性
卡塔林·考里科,1245,"也许,如果你有一天 想出国,他们可能会不让你拿到护照",0.0,中性
卡塔林·考里科,1246,"虽然这不是完全的自由,但 人们也并未生活在恐惧之中",-1.0,负面
卡塔林·考里科,1247,"在我的同学看来,这确实是事实",0.0,中性
卡塔林·考里科,1248,"当 我的匈牙利同学在一起开玩笑,时不时含蓄地谈及政治或意识形态 时,我的越南同学一言不发",0.0,中性
卡塔林·考里科,1249,"我们都很要好,但我从未听到他们说 过任何可能会让自己惹上麻烦的话",-1.0,负面
卡塔林·考里科,1250,"在这里,我并不觉得自己聪明",1.0,正面
卡塔林·考里科,1251,"过去在小新萨拉什,我从一个 天分平平的学生开始,通过比其他人更努力而取得了成功,最终感 觉自己和其他人一样有能力",1.0,正面
卡塔林·考里科,1252,"如今,在大学里,又是同样的故事",0.0,中性
卡塔林·考里科,1253,我们系的其他学生似乎比我学得更轻松,0.0,中性
卡塔林·考里科,1254,"再一次,我必须为自己的 目标而努力",1.0,正面
卡塔林·考里科,1255,我们学习了进化生物学、有机化学、分析化学、物理化学、物 理和数学课程,0.0,中性
卡塔林·考里科,1256,"我们中的一些人那些没有接触过英语的人,即大 多数像我这样来自小地方的学生还要上英语课",0.0,中性
卡塔林·考里科,1257,"我以前从未学过 英语,说实话,我上这些课时感觉很痛苦",-1.5,负面
卡塔林·考里科,1258,"大学三年级结束后,我 花了整个暑假学习英语,通过了考试,但这门语言在我口中总是不 太自然",0.0,中性
卡塔林·考里科,1259,"在后来的岁月里,即使已在美国生活了几十年,我也还是 有浓重的匈牙利口音",0.0,中性
卡塔林·考里科,1260,我会搞错过去时,0.0,中性
卡塔林·考里科,1261,(我会说 he didnt jumped而不是he didnt jump,0.0,中性
卡塔林·考里科,1262,")有 时,我说话时,会看到母语为英语的人乃至认识很久的同事眯 起眼睛看着我",0.0,中性
卡塔林·考里科,1263,"他们困惑的表情说明,他们不明白我在讲什么",0.0,中性
卡塔林·考里科,1264,"我在其他事情上也碰到了困难,例如,我没有在化学实验室操 作的经验",-1.0,负面
卡塔林·考里科,1265,"那些在高中上过化学实验课的同学在实验室里眼明手 快,放置试管和玻璃器皿(烧杯、移液管和滴定管),就好像这是 他们的第二天性一样",0.0,中性
卡塔林·考里科,1266,"他们轻轻松松就将溶液倒入滴管中,无须询 问就知道如何校准天平,而我却笨手笨脚",0.0,中性
卡塔林·考里科,1267,"我没有关于这些工作的 肌肉记忆,也没有直觉",0.0,中性
卡塔林·考里科,1268,而我们所做的实验有时很难,0.0,中性
卡塔林·考里科,1269,"例如,在分析化学实验室中,教授会交给我们神秘的溶液,只 是一个装有透明液体的小瓶子,没有其他信息",0.0,中性
卡塔林·考里科,1270,我们需要通过一系 列独立的测试来弄清楚该溶液是由什么组成的,0.0,中性
卡塔林·考里科,1271,每个人都会一步步 地按照逻辑去应对这些挑战,0.0,中性
卡塔林·考里科,1272,"我们会将溶液滴到火焰上,如果火焰 呈橙色,就意味着溶液中含有钠(离子)",0.0,中性
卡塔林·考里科,1273,"(直到今天,在煤气灶 上做饭时,我都会忍不住在火焰上撒一点盐,来观察颜色的变 化",0.0,中性
卡塔林·考里科,1274,")如果火焰呈蓝色,则意味着溶液中含有铜(离子)",0.0,中性
卡塔林·考里科,1275,"这些挑 战一开始很简单,但后来变得越来越复杂",0.0,中性
卡塔林·考里科,1276,我们或许要工作三个小 时才能推断出手边的溶液的化学成分,1.0,正面
卡塔林·考里科,1277,"有时,我无法完全确定",0.0,中性
卡塔林·考里科,1278,"在 那些时刻,尤其是头几次,我感到格格不入",0.0,中性
卡塔林·考里科,1279,"我会试着提醒自己: 这不正是像汉斯 谢耶所描述的那样,对宇宙提出是或否的问题 吗?(溶液是酸性的吗?石蕊试纸变红,所以是",-1.0,负面
卡塔林·考里科,1280,它变蓝了? 那就否,0.0,中性
卡塔林·考里科,1281,") 实际上,这难道不正是可伦坡的工作吗? 还有一件事",0.0,中性
卡塔林·考里科,1282,"这是让我变得更好的法宝:再提一个问题,再加 一项测试,再做一件我可能会想到的事情,再完成一项我可以自己 完成的任务",-1.0,负面
卡塔林·考里科,1283,"我可以阅读,再读一遍,然后重新开始",0.0,中性
卡塔林·考里科,1284,"我可以记 住,测试自己刚刚学到的东西,然后再多学一点,以确保万无一 失",0.0,中性
卡塔林·考里科,1285,一次又一次:还有一件事,0.0,中性
卡塔林·考里科,1286,"如果说我有什么超能力的话,那就是:愿意有条不紊地努力工 作,并且拒绝停下来",1.0,正面
卡塔林·考里科,1287,"我们有很多作业,我都做了",0.0,中性
卡塔林·考里科,1288,"但是,要记住所有这些信息,感 觉如此困难,好像用新信息填充我的大脑可能会挤出我以前学的东 西",-1.0,负面
卡塔林·考里科,1289,"我经常熬夜到凌晨2点,只睡三四个小时就起床,然后在上课 前再多做一点作业",0.0,中性
卡塔林·考里科,1290,"如果累了,我就打开一扇窗户",0.0,中性
卡塔林·考里科,1291,"事实上,我总 是很累,所以窗户总是开着的,即使是在下雪的时候",0.0,中性
卡塔林·考里科,1292,"(为了让自 己保持清醒,我现在还会这样做,哪怕是冬天",0.0,中性
卡塔林·考里科,1293,") 每天早上,我都会步行过桥去上课,各种车辆从我身边呼啸而 过",0.0,中性
卡塔林·考里科,1294,"虽然刚开学时我有过一辆自行车,但它很快就被偷了",0.0,中性
卡塔林·考里科,1295,我没再 买新的,0.0,中性
卡塔林·考里科,1296,"食堂里有什么,我就吃什么",0.0,中性
卡塔林·考里科,1297,"宿舍里有厨房,其他同学在 那里做饭,但我从来没做过",0.0,中性
卡塔林·考里科,1298,"我并不挑剔,食堂供应的食物很好",0.0,中性
卡塔林·考里科,1299,"而且,话说回来,哪有时间做饭呢? 并不是每个人都像我这样上学",0.0,中性
卡塔林·考里科,1300,"我认为,大多数人都会选择对 自己的学业稍微放松一点",0.0,中性
卡塔林·考里科,1301,极少数同学会将大部分学习集中在学期 的最后几周,0.0,中性
卡塔林·考里科,1302,"他们会为了应付期末考试临时抱佛脚,在最后一刻如 海绵般吸收数百页的内容,然后去参加考试,再到酒吧去喝一杯啤 酒庆祝",0.0,中性
卡塔林·考里科,1303,"我不知道他们在考试后还能否记住那些内容,我只知道这 种方法不会也不可能对我有用",0.0,中性
卡塔林·考里科,1304,"其他人,比如我的朋友拉斯洛 萨巴多斯 (Lszl Szabados),他们的学习方法更加不拘一格",0.0,中性
卡塔林·考里科,1305,"这些学生 想要深入研究一切不仅是科学,还包括文学、爵士音乐和民间传 统",0.0,中性
卡塔林·考里科,1306,"拉斯洛的父亲在铁路系统工作,因此他可以去任何地方旅行",0.0,中性
卡塔林·考里科,1307,"他也是这么做的,他经常睡在火车站,以便节省探险的花费",0.0,中性
卡塔林·考里科,1308,"他带 着故事和标志性的笑容回到家,头脑里装满了新想法,然后回来继 续上课",0.0,中性
卡塔林·考里科,1309,我呢?我一心关注还有多少事情需要了解,0.0,中性
卡塔林·考里科,1310,"如果还有更多东西 需要学习,我就必须努力,我不能停止努力",1.0,正面
卡塔林·考里科,1311,"不过,我也并不是只想着学习",0.0,中性
卡塔林·考里科,1312,"当时,迪斯科越来越流行,有 时,周末我会和朋友一起去释放压力,跳舞到深夜",0.0,中性
卡塔林·考里科,1313,"有时,我会去听音乐",0.0,中性
卡塔林·考里科,1314,当时有一个有趣的趋势:年轻人正在重 新发现乡村的民间音乐,1.0,正面
