科学家,句子编号,句子,情感得分,情感类别
何泽慧,962,"随夫在京的王谢长 达,于1894年年底,同几个子女回到位于苏州十全街的怀厚堂,在民族危 亡之际,立志振兴中华、争取女权,成为苏州历史上一代巾帼英豪",0.0,中性
何泽慧,963,"深受科学救国思潮的影响,王谢长达的子女和孙辈大多成为专业人才",0.0,中性
何泽慧,964,"他 们动手能力特别强,都爱好科学实验",0.0,中性
何泽慧,965,因此王家涌现出大批机械、物理领域的 科技精英,0.0,中性
何泽慧,966,王谢长达的长子王季烈(18731952)的事迹已在本书第一章讲X 光时提到,0.0,中性
何泽慧,967,"此外,他还重新编写了日本物理学家藤田丰八翻译的教科书《物 理学》",0.0,中性
何泽慧,968,"起初,中文译者藤田丰八仍打算用格致作书名,但王季烈强烈主 张使用中国古已有之且日文已有的译名物理学,最后终定名为《物理学》",0.0,中性
何泽慧,969,从此物理学这一名词在中国逐渐被普遍使用,0.0,中性
何泽慧,970,"次子王季同(1875 1948),在数学和物理学方面有不少开创之作",0.0,中性
何泽慧,971,三子王季点(18791966)是 第一位将镭元素介绍给国人的学者,0.0,中性
何泽慧,972,四子王季绪(18821966)是我国 最早的机械工程专家之一,0.0,中性
何泽慧,973,"王季同还有个妹妹王季萨(1877或1878年生, 1979年在美国去世),1907年赴美,1918年获得芝加哥大学化学博士学位, 是我国已知最早的女博士",0.0,中性
何泽慧,974,"博士论文题目是《中国皮蛋与可食用燕窝的化学 研究》,世人嬉称皮蛋博士",0.0,中性
何泽慧,975,"王季山虽然没有像姐妹那样留学并创出一番事业,而是振华女校简易师范毕 业后,又到上海中西女校读书时嫁给了何澄,担负起养育八名子女的重担",0.0,中性
何泽慧,976,"她终 日侍奉在王谢长达身边,因此何家的孩子也被看作王家的孩子,不分彼此",0.0,中性
何泽慧,977,"再下一代,不仅有王守泰、王守竞、王守武、王守觉、王守中等著名学者, 也有王淑贞、王明贞、王守璨等巾帼精英,她们都是王季同的女儿",0.0,中性
何泽慧,978,"长女王淑贞 (18991991),是我国现代妇科先驱,与林巧稚齐名,时称南王北林",0.0,中性
何泽慧,979,"次女 王明贞(19062010),统计物理随机过程专家,为清华历史上第一位女教授",0.0,中性
何泽慧,980,"三女王守璨(1913年生),1932年考入清华大学,1934年在北平结婚后随丈夫陆 学善留学英国",0.0,中性
何泽慧,981,"在《王明贞先生百岁寿辰文集》1中,王明贞回忆道: 在我童年的记忆中,我的祖母也是一位使我畏惧的长者",-1.0,负面
何泽慧,982,因为她也是和我 父亲一样十分严肃,0.0,中性
何泽慧,983,"当我10岁的时候,有一次她来我家,正好我在为我的一 个弟弟穿衣服",0.0,中性
何泽慧,984,"她见到后就愤怒地向我继母说:明贞这时应当去学校念书, 你怎么把她留在家里当婢女使唤?当然从此以后我就进了振华女中附小念 书",-1.0,负面
何泽慧,985,"我继母(是她生母的小妹本书作者注)对我倒并不虐待,不过只是 不冷不热的态度",0.0,中性
何泽慧,986,小时候我感到温暖的只有我姐姐和二姨母,1.0,正面
何泽慧,987,"她学习成绩一直很好,先上金陵女大,后转燕京大学,毕业后在金陵女大 教书",0.0,中性
何泽慧,988,"她继续回忆道: 当年有一部分学生去英国或美国留学,是靠所谓英庚款或美庚 款,由庚款委员会举办留学考试,报考人中各科分数最高者就被录取出国",0.0,中性
何泽慧,989,"当时有关物理方面的各科命题者,大半是清华的专家、教授(物理系),所以 清华大学物理系毕业的学生应考比较占上风",0.0,中性
何泽慧,990,"我作为燕大物理系毕业生,是无 法和他们竞争的",0.0,中性
何泽慧,991,"因此,在金陵女大教书的前两年里,我没有胆量去报考庚 款",0.0,中性
何泽慧,992,"后来,由于密歇根那条路杜绝了,我就埋头自学想走庚款之路",0.0,中性
何泽慧,993,此后几年 里我试考过两次英庚款和一次美庚款,0.0,中性
何泽慧,994,前两次的成绩都差一点儿,0.0,中性
何泽慧,995,"第三次是英 庚款,在报上发榜前夕,我接到从前在金陵女大的同班同学陈月梅的电话,她 告诉我说:这次你得了第一名,我祝贺你",0.0,中性
何泽慧,996,"由于她是教育部长杭立武的妻 子,所以预先得知内部消息",0.0,中性
何泽慧,997,我听后当然是十分高兴,0.0,中性
何泽慧,998,"哪知第二天在报上公布 的录取生名单上,并没有我的名字",0.0,中性
何泽慧,999,"燕大物理系曾教过我的老师听到这个消息 第3章 / 书香世家,振华女校 图3-13 王、何两家于灌木楼前合影,1928年 中坐者为王谢长达(戴长围脖者); 前排左起为何泽慧、王季山、何泽庆(被抱者)、王守璨、王季常;前排右 起为何泽瑛、何泽诚、何泽源、王守融、何泽涌;中排右起为何怡贞、何 澄、王季绪、王明贞;后排左起王季玉、王季昭、王守觉;后排右起何泽 明、玉季点、王季同、王季烈 后,就从内部打听原因",0.0,中性
何泽慧,1000,原来卡在了命题小组主任吴有训那里,0.0,中性
何泽慧,1001,"他在小组会上 说:派个女学生出国去学物理,不是浪费钱么!?不如派第二名的男学生 好",0.0,中性
何泽慧,1002,小组其他成员也就都同意了,0.0,中性
何泽慧,1003,可见当时女生出国留学学物理是多么地困难,-1.0,负面
何泽慧,1004,后王明贞经金陵女大校长推 荐赴美密歇根大学深造,0.0,中性
何泽慧,1005,"王家满门学者,群星璀璨,归功于致力教育的王谢长达",0.0,中性
何泽慧,1006,"她出身官宦 世家,自幼习书识字,个性坚强",1.0,正面
何泽慧,1007,"1901年,时年53岁的王谢长达便在苏州成 立放足会,自任总理",0.0,中性
何泽慧,1008,还一再为保护妇女权益挺身而出,0.0,中性
何泽慧,1009,"1915年,为进一步 争取妇女的权益,她组织苏州女子公益团,设德行、教育、卫生、交谊四 何泽慧传 个部,她被推举为团长兼德行部长",0.0,中性
何泽慧,1010,"王谢长达呼吁,中国要富强,缠足之风首要严禁,女子教育更须提倡, 缠足伤了她们的身体,不读书则禁锢了她们的心智",0.0,中性
何泽慧,1011,"1906年,她募捐到一千 多元钱,用作开办学校的经费",0.0,中性
何泽慧,1012,租屋开办女子两等(初等和高等)小学一所,0.0,中性
何泽慧,1013,校名为振华女校,0.0,中性
何泽慧,1014,"起初她到处奔走,劝说家长,第一年终于招到五名学 生",0.0,中性
何泽慧,1015,"次年,又添设师范科",0.0,中性
何泽慧,1016,"1917年,王谢长达的女儿王季玉、王季昭由美国学成回国,王谢长达逐 渐将校务交给她们",0.0,中性
何泽慧,1017,"这一年正巧是她70寿辰(虚岁),她将全部礼金赠给学 校作为基金",0.0,中性
何泽慧,1018,"1934年12月25日,86岁的王谢长达因中风与世长辞,生前嘱 咐将所收丧礼全部赠给女校",0.0,中性
何泽慧,1019,"为纪念其丰功伟绩,学校建造了""长达图书 馆,由蔡元培题写馆名",0.0,中性
何泽慧,1020,接替王谢长达任振华校长的是王季玉,0.0,中性
何泽慧,1021,"王季玉于苏州景海女中毕业后留学 美国麻省蒙特霍育克女子大学,文学学士,继入伊利诺斯大学攻读植物学硕 士,回国后献身振华教育,终身未婚",0.0,中性
何泽慧,1022,"王季玉掌校不久就力筹经费,设立了中 学部",0.0,中性
何泽慧,1023,"因她不愿征收高学费,到处求援募捐,自己节衣缩食,在她的苦心经营 下,学校誉满江南,自己却落得一个叫花子校长的戏称",0.0,中性
何泽慧,1024,"抗战期间王季玉避居故乡洞庭东山, 坚决不领敌伪的良民证",0.0,中性
何泽慧,1025,胜利后重返 振华,1.0,正面
何泽慧,1026,"1950年女中由政府接办,王季玉先 后担任校长、名誉校长",0.0,中性
何泽慧,1027,"其间,振华女中 数次更名,1959年更名为江苏师院附属中 学",0.0,中性
何泽慧,1028,"是年,74岁的王季玉组织关系被介绍 到了江苏科学分院,后到杭州药物试验 场,1967年3月14日病逝于杭州",0.0,中性
何泽慧,1029,"1920年,6岁的何泽慧进入振华女 校",0.0,中性
何泽慧,1030,"那时校址还在十全街的王宅,中学部 增设之后,就迁到严衙前望星桥十六号",0.0,中性
何泽慧,1031,"严衙前的校舍很破旧,教室、宿舍的地 板、墙壁都有破洞",0.0,中性
何泽慧,1032,振华女校的硬件条件 与洋人办的有漂亮教室的景海女校是无法 图3-14 相比的,0.0,中性
何泽慧,1033,"但让这里的学生引以为豪的是, 王季玉 第3章 /书香世家,振华女校 振华的教学质量却是江南女校中最高的",0.0,中性
何泽慧,1034,"后来王季玉与吴县教育局协商,将原清织造署的废园辟为中学部校舍",0.0,中性
何泽慧,1035,1927 年中学部全部迁入经修缮的新校舍,0.0,中性
何泽慧,1036,织造署在清代是为皇宫督造绸缎、采办物资 的机构,0.0,中性
何泽慧,1037,遗址曾是康熙、乾隆南巡时的行宫,0.0,中性
何泽慧,1038,"花园中最令人瞩目的是假山,千年 石峰瑞云峰,为江南三大石峰之首",0.0,中性
何泽慧,1039,"从此,瑞云峰下,走出了一代代学子",0.0,中性
何泽慧,1040,王季玉对学生有许多严格的规定,0.0,中性
何泽慧,1041,"每天的朝会和上课时她都很严肃,自己 执教生物、英语,有病也不离开讲台,可到了课间休息、吃饭的时候,她就笑 眯眯的了,学生可以跟她开玩笑",0.0,中性
何泽慧,1042,"王季玉生活简朴,与学生同桌吃饭,在学生 眼里,她既是严师,也是慈母",0.0,中性
何泽慧,1043,"德智体艺,全面培养 何泽慧在振华女校得到了较为全面的发展",1.0,正面
何泽慧,1044,"学校重视英语学习,聘请外籍 教师教英语,数学、物理等理科也采用英文教科书",0.0,中性
何泽慧,1045,"何泽慧的英语很好,读英 文的文集不成问题",0.0,中性
何泽慧,1046,"图3- 15 江苏省女子排球锦标队,1931年 左1为何泽慧,引自 何泽慧传 重视体育也是振华女校的一大特点",0.0,中性
何泽慧,1047,"何泽慧是学校排球队的一员,高一 时,学校运动会上她们战胜了高二级和初三级,得到校运动会排球锦标",0.0,中性
何泽慧,1048,"1931 年春,学校排球队参加江苏全省运动会,获得了女子排球赛冠军的殊荣",0.0,中性
何泽慧,1049,"何泽 慧是唯一留着两条长辫子的球员,被同学们称为双辫将",0.0,中性
何泽慧,1050,"图3- 16 振华女校毕业班全体照,1932年 前排中间的双辫将为何泽慧 音乐、美术方面,何泽慧在振华女校均得到发展",1.0,正面
何泽慧,1051,"在《振华壬申级毕业 刊》上有多幅何泽慧的美术作品,例如图3-17",0.0,中性
何泽慧,1052,"图3- 17 何泽慧中学时的绘画与书法作品,引自 雨 雲 巢 階 風 月 枝 土地 鲁愈 光性 第 3 章 / 书香世家,振华女校 此外,何泽慧还喜欢翻阅报纸杂志,如果看到一些有趣的小东西,她就把 这些材料搜集下来,写成短文介绍给同学",1.0,正面
何泽慧,1053,"后来她终生保留着剪报的习惯,常 用剪报资料教育子女",0.0,中性
何泽慧,1054,"为了让学生们了解外面的世界,陶冶情操,振华女校几乎每年都要组织一 次秋游",0.0,中性
何泽慧,1055,"根据年级的高低决定地点的远近:低年级在本市,初中在附近城市, 高中到较远的其他城市",0.0,中性
何泽慧,1056,"例如,1930年10月9日至15日,振华女校组织了秋 季旅行",0.0,中性
何泽慧,1057,"全校分三组,初三以上同学到杭州,初一二年级到无锡,小学在苏州 城 内",0.0,中性
何泽慧,1058,"几天中,赴杭州的同学们在西湖泛舟,钱塘江观潮, 一起游览了灵隐寺、 烟霞洞、岳王庙等名胜",0.0,中性
何泽慧,1059,"同学们还参观了杭州的市政,分析杭州的交通、路 政、卫生、治安等情况,调查杭州的实业、工场和商业,考察农事试验场等",0.0,中性
何泽慧,1060,"在旅杭的第三天,排球队与弘道女校打了一场友谊赛,完胜三局",0.0,中性
何泽慧,1061,"一些体弱和 年龄较小的同学,则参观了浙江大学文理学院",0.0,中性
何泽慧,1062,"旅行回来后,兴高采烈的同学们留下不少游记,集成《秋日旅行丛载》",0.0,中性
何泽慧,1063,何泽慧贡献了一篇文言文的散文和一首诗,1.0,正面
何泽慧,1064,"其诗录于下: 游水乐洞 烟霞古洞早闻名,水乐一洞今始成",0.0,中性
何泽慧,1065,"此洞埋没二百载,重见天日不数更",0.0,中性
何泽慧,1066,"炳烛前行不知底,空穴来风皆成音",0.0,中性
何泽慧,1067,"暗中摸索何时尽,但闻清泉处处鸣",0.0,中性
何泽慧,1068,"20世纪30年代初期,正是中国多事之秋",0.0,中性
何泽慧,1069,"王季玉认为女子教育应该让学 生接触社会,认识到当时日本妄图吞并中国的严峻形势,激励起广大学生的抗 日爱国热情",0.0,中性
何泽慧,1070,"1931年10月,日本陆战队登陆上海,苏州感受到切实的威胁",0.0,中性
何泽慧,1071,"何泽慧写 了《日本陆战队若到了苏州我们应持怎样的态度》,描述了她的感受和思考: 苏州人是软弱的,不喜欢管闲事的,但是我希望苏州人觉悟,日兵到苏州 之后,在用武力欺侮我们同胞的时候,在表演他们残酷手段的时候,不要流露 我们的软弱,不要用镇静两个字来掩饰软弱,由他们来欺侮,要知道 这种行为,完全无所谓什么镇静,这种不过是投降罢了,没有勇气去 抵抗而已",0.0,中性
何泽慧,1072,"2] 何泽慧传 几年后她大学毕业直奔德国攻读弹道学,就是想为抗日战争做出实际贡 献",0.0,中性
何泽慧,1073,"从1937年9月3日何泽慧从德国给在美国留学的大姐何怡贞的信中,可 以看出一个天真少女的爱国热情",0.0,中性
何泽慧,1074,她写道:国内的消息一天比一天坏,0.0,中性
何泽慧,1075,"我们 也许立刻都要回国也未可知,我学的弹道学,也许兵工署就要来电报请我回去 服务,不是中国兵发炮发不准,放枪放不准吗?其实只要我一算,一定百发百 中!他们不早些请我,不然日本兵早已退还三岛了",0.0,中性
何泽慧,1076,"21 按惯例,每级学生毕业时要为母校留下一些纪念",0.0,中性
何泽慧,1077,她们在母校的西花园修 葺了一条环绕院墙并贯穿花园的小径,0.0,中性
何泽慧,1078,"她们修建了一个小茅亭,茅亭附近,是 她们在毕业前完成的壬申级石刻",0.0,中性
何泽慧,1079,当时班上学生都爱好金石,0.0,中性
何泽慧,1080,"上了书法 课,不留下点作品来,就觉得对不起这门课",0.0,中性
何泽慧,1081,石碑上方为何泽慧书刻的级训 仁慈明敏四个大字以及壬申级训 何泽慧篆八个小字,0.0,中性
何泽慧,1082,"2006年6月9日柳袁照校长对第100届毕业生作了热情洋溢的报告 《像何泽慧那样做校友》18: 同学们,我们在这所古典的、具有深厚历史文化韵味的校园,真正学到了 什么?我们弘扬了什么?我们为母校留下了什么?74年前,1932届同学当他 们离开母校的时刻,在西花园勒石纪念,何泽慧篆书壬申级训仁慈明敏",0.0,中性
何泽慧,1083,"她们把学校传予的中华传统仁义慈爱聪明敏捷等美德带向社 会,把她们对母校的眷念、感恩之情永恒地留在了母校 今天学校的实验楼,取名泽慧楼就是以她的名字命名的,南校区有 一片泽慧园,也是以她的名字命名的",1.0,正面
何泽慧,1084,闻道廊上有何泽慧的石像、 石刻,0.0,中性
何泽慧,1085,"何泽慧是我们学校的骄傲,也是我们每一位十中学子的骄傲 请记住我们学校的文化精神,这就是质朴大气真水无香倾听天 图3- 18 18 何泽慧书写壬申级赠母校石刻,引自 第 3 章 /书香世家,振华女校 籁的精神",1.0,正面
何泽慧,1086,"质朴大气就是浩然之气,是一种实而厚重、素而无华、纯而 不杂,真而简明的精神",0.0,中性
何泽慧,1087,"真水无香就是要我们返璞归真,学做真人,不雕 凿,不作假,纯朴一生",0.0,中性
何泽慧,1088,"倾听天籁就是倾听自然之声,就是要按照世界万 物发展的规律而做事、办事,保持自然真诚之本性",1.0,正面
何泽慧,1089,"同学们,我以这十二个字 为临别赠言,希望与你们共勉,希望我们都像何泽慧那样做校友",1.0,正面
何泽慧,1090,何泽慧传 1,0.0,中性
何泽慧,1091,"20世纪30年代的清华物理系 1911年美国以庚子赔款在中国建立清华学校, 作为留美的预备学校,1926年建立大学部",0.0,中性
何泽慧,1092,"科学馆是 清华建校初期四大建筑之一 ,一直是清华物理系的基 地",0.0,中性
何泽慧,1093,老清华物理人对此感情深厚,0.0,中性
何泽慧,1094,"2006年物理系建系 图4 - 1 清华大学科学馆 第4章 / 清华物理,德国兵工 80周年聚会时,老清华物理人李德平(1926 )对此楼从各个角度拍了好 几张相片,担心此旧楼被拆掉",-1.0,负面
何泽慧,1095,物理出身的梅贻琦校长(18891962)有明确的指导思想,0.0,中性
何泽慧,1096,"他的名言: 大学者非有大楼之谓也,有大师之谓也",0.0,中性
何泽慧,1097,"20世纪30年代的清华,特别是物 理系,真是大师云集",0.0,中性
何泽慧,1098,"叶企孙(18981977),上海人",0.0,中性
何泽慧,1099,"1918年清华学校毕业赴美,进芝加哥大 学物理系,插班读三年级,1920年获理学学士学位后进哈佛大学",0.0,中性
何泽慧,1100,"与杜安 (Williams Duane,18721935) 等一起用X 射线方法测普朗克常数,其精度保 持世界纪录达16年之久",0.0,中性
何泽慧,1101,"在布里奇曼 (Percy Williams Bridgman,18821961, 因高压装置的发明与高压物理研究荣获1946年诺贝尔物理学奖)指导下研究 高压磁学,叶企孙的博士论文开创了流体静压力对铁磁性金属磁导率影响的研 究",1.0,正面
何泽慧,1102,1923年获得哲学博士学位,0.0,中性
何泽慧,1103,"1924年回国任南京东南大学(今南京大学) 副教授,1925年清华学校建立大学部,到清华任副教授,翌年升教授并任物 理系主任",0.0,中性
何泽慧,1104,"1929年清华大学理学院成立, 叶企孙任院长并创立理科研究所,开始招 研究生",0.0,中性
何泽慧,1105,"1930年9月起学术休假一年,赴 德国进修,向海特勒 (Walter H.Heitler, 1904 1981)、玻恩、薛定谔 (Erwin Schrdinger,18871961, 因量子力学的 奠基性研究荣获1933年诺贝尔物理学奖) 等请教",0.0,中性
何泽慧,1106,"1931年9月继续任清华理学院院 长兼物理系主任,并任代校长,主持校 务",0.0,中性
何泽慧,1107,"1932年去函美国,请梅贻琦速来任清 华校长",0.0,中性
何泽慧,1108,"梅贻琦到任后,叶企孙任清华大 学研究所委员会主席",0.0,中性
何泽慧,1109,"叶企孙知人善任, 他聘请许多有真才实学的教授来清华",0.0,中性
何泽慧,1110,"他 请来吴有训,将其工资定得比自己还高",0.0,中性
何泽慧,1111,"他于1933年、1937年先后辞去物理系主 任、理学院院长职务,推荐吴有训接任",0.0,中性
何泽慧,1112,"他曾对学生谦虚地说:我教书不好对不 住你们,可是有一点对得住你们,就是我 何泽慧传 请来教你们的先生个个都比我强",0.0,中性
何泽慧,1113,他还不拘一格发现与培养人才,1.0,正面
何泽慧,1114,"数学系熊 庆来教授发现了自学成才的华罗庚,叶企孙以理学院院长身份积极支持将华罗 庚调来清华培养",1.0,正面
何泽慧,1115,"物理系有个打杂的工人阎裕昌,叶企孙看到他勤奋好学,就 破格提拔他为职员,任仪器管理员,制造教学仪器,在课堂上协助教师做物理 实验演示",1.0,正面
何泽慧,1116,学生都叫阎裕昌为阎先生,0.0,中性
何泽慧,1117,"在西南联大时,杨振宁获公派赴美留学 资格,原来上级安排他去学电机工程,叶企孙与赵忠尧联名上书,让他改为学 物理",0.0,中性
何泽慧,1118,"叶企孙还千方百计充实物理系的实验条件,例如他请当过玛丽 居里夫 人研究生的施士元(19082007,1929年清华物理系首届毕业生)回国时购 买了宝贵的镭源,为核物理实验创造了条件",1.0,正面
何泽慧,1119,"叶企孙十分重视学生动手能力的 训练,要求学生学习木工、金工和机械制图等课程,自己动手制造实验设备和 做毕业论文",0.0,中性
何泽慧,1120,"他讲热力学时,曾要求每个学生自己动手做一个温度计",0.0,中性
何泽慧,1121,"从那时 起,清华教授和学生就亲自动手做仪器,建立了良好的实验物理科研传统",0.0,中性
何泽慧,1122,"抗战初期,叶企孙因病留天津,主持清华临时办事处支应师生南下和负责 保管清华校产",1.0,正面
何泽慧,1123,"期间他秘密组织清华师生去冀中根据地指导制造炸药、无线电 发报机,筹款购运军工与医药器材,为冀中抗战作出了重要贡献",1.0,正面
何泽慧,1124,"可惜,此事 抗战时成了一大冤案,文化大革命时叶企孙受其牵连,受到莫大委屈,去 世后才得到彻底平反",0.0,中性
何泽慧,1125,"他的同事与学生在清华大学建立了他的半身铜像,作为 永远的纪念",0.0,中性
何泽慧,1126,"1938年11月底,叶企孙抵昆明西南 联合大学任教,任清华特种研究所委员会 主席",0.0,中性
何泽慧,1127,1945年任西南联大理学院院长,0.0,中性
何泽慧,1128,"1946年,西南联大解散,抵北平继续任清 华大学理学院院长",0.0,中性
何泽慧,1129,"1949年北平解放,任 清华大学校务委员会主任",0.0,中性
何泽慧,1130,1952年院系调 整后到北京大学物理系任教,0.0,中性
何泽慧,1131,1955年创办 北大物理系磁学专业,1.0,正面
何泽慧,1132,"吴有训(18971977),江西高安人",0.0,中性
何泽慧,1133,1920年南京高等师范学校(今南京大学) 理化部毕业,0.0,中性
何泽慧,1134,"1922年赴芝加哥大学物理系 师 从 康 普 顿 (Arthur Holly Compton, 18921962,因1923年发现康普顿效应荣 吴有训 第 4 章 / 清华物理,德国兵工 获1927年诺贝尔物理学奖)研究X 射线与物质的散射,1925年获博士学位",1.0,正面
何泽慧,1135,"他确证了康普顿效应的普遍性,从此康普顿效应得到公认",0.0,中性
何泽慧,1136,"1961年康普顿告 诉杨振宁,他一生中最得意的两位学生是吴有训与阿尔瓦雷斯 (Luis Walter Alvarez,19111988, 因粒子共振态的发现荣获1968年诺贝尔物理学奖),康 普顿分不清两人谁的天分更高",1.0,正面
何泽慧,1137,有的国家将康普顿效应称为康普顿一 吴有训效应,0.0,中性
何泽慧,1138,"对此,吴有训说,课题的物理思想与实验方法都是老师的,应 叫康普顿效应",0.0,中性
何泽慧,1139,"几十年后,何祚庥建议:在吴有训做系统性实验时,他发 现了康普顿散射的化学位移效应,后来由于仪器精度的提高,这个化学位移效 应才得到重要应用,康普顿散射的化学位移效应应正名为吴有训效应",0.0,中性
何泽慧,1140,1926年吴有训回国,0.0,中性
何泽慧,1141,19281945年任教于清华大学,0.0,中性
何泽慧,1142,继叶企孙之后任物 理系主任与理学院院长,0.0,中性
何泽慧,1143,"他主讲近代物理,并在《自然》(Nature) 等期刊上 发表了多篇关于X 射线散射实验的论文",0.0,中性
何泽慧,1144,他千方百计地在清华物理系创造实 验条件,1.0,正面
何泽慧,1145,"1929年冬,德国期刊上刚发表了关于盖革 (Hans Geiger,1882 1945)发明的记录和 Y 射线的计数管的文章",1.0,正面
何泽慧,1146,"吴有训就让助教余瑞璜 (19061997)研制这种探测器,半年就做成功了",1.0,正面
何泽慧,1147,"由此,清华物理系就将用 盖革计数器测量铅对Y 射线的吸收系数列入近代物理实验课",0.0,中性
何泽慧,1148,"1934年,吴有 训学术休假赴美,带回一批吹玻璃的设备和玻璃真空泵,想为国家制造真空管 做点工作",0.0,中性
何泽慧,1149,1935年他开出实验技术选修课,0.0,中性
何泽慧,1150,"他带头发扬了清华在教学的 同时开展科学研究,特别是自己动手做仪器开展实验研究的传统",0.0,中性
何泽慧,1151,19451948 年吴有训任中央大学校长,0.0,中性
何泽慧,1152,"1948年赴美短期访问后年底回国任上海交通大学 教授,1949年5月任校委会主任",0.0,中性
何泽慧,1153,"1950年5月任中国科学院近代物理所(今 中国原子能科学研究院)第一任所长,12月任中国科学院副院长,为科学在 中国生根奋斗终生",0.0,中性
何泽慧,1154,"周培源,江苏宜兴人",0.0,中性
何泽慧,1155,"1924年清华学校毕业后赴美,进芝加哥大学数理 系,1928年进加州理工学院研究相对论,获理学博士学位,后赴欧洲访问德 国莱比锡大学与瑞士苏黎世高等工业学校,先后在海森堡和泡利领导下从事量 子力学研究",0.0,中性
何泽慧,1156,19291952年任清华大学教授,0.0,中性
何泽慧,1157,"九一八事变后,他为清华学 生开了弹道学的课",0.0,中性
何泽慧,1158,"1936年学术休假期间去美国普林斯顿高等学术研究院从 事引力论和宇宙论的研究,并参加了爱因斯坦领导的广义相对论讨论班",0.0,中性
何泽慧,1159,"抗战 期间,他转向流体力学研究",0.0,中性
何泽慧,1160,"19431946年他先在加州理工学院从事湍流理 论研究,随后参加美国国防委员会战时科学研究与发展局海军军工试验站的鱼 图4 -4 4 周培源 雷空投入水研究",0.0,中性
何泽慧,1161,"1952年全国院系调整后 到北京大学物理系当教授,创办了全国第 一个力学专业",1.0,正面
何泽慧,1162,周培源毕生研究理论物理 的两大难题:广义相对论和湍流理论,0.0,中性
何泽慧,1163,"前 者,他初步研究并论证了广义相对论中 坐标有关的论点;后者他形成了自己 独立的湍流模式理论体系",0.0,中性
何泽慧,1164,"2013年北京大学物理百年纪念文集 中,周培源的学生武际可的纪念文章""我 最敬重的科学家周培源201,引用美 国专攻湍流的著名流体力学家兰磊1995年 发表在《流体力学年鉴》上的话,说明周 培源的学术成就: 在湍流领域,他(周培源)被认为是 计算机模式之父",2.5,正面
何泽慧,1165,"在一篇发表在《中国物 理》期刊绝对原创的文章及其后更详细的发表在国际文献的三篇文章中,他 引进了湍流起伏的二阶和三阶矩的方程,这些方程和稍后Millionshchikov 的方 程略微不同遗憾的是,周的建议是在计算机发明之前,要靠手来进行大量 的计算是很难的",1.0,正面
何泽慧,1166,"但是在现今,全世界有成百的以模式来计算流体力学程序、 计算湍流的人,他们追本溯源都是直接继承了1940年周培源的那篇文章的",0.0,中性
何泽慧,1167,"在这一代人中,在流体力学中至少有来自四个不同国家的四位巨人,他们 以自己的方法在国内和国外造成很大的影响,既是由于他们对流体力学的贡 献,也由于他们提供的智力和领导,在每一个国家,那些非凡的后继者在流体 力学中的出色的工作者都可以追踪为这些巨人的学术继承人",1.0,正面
何泽慧,1168,我所说的四位巨 人是:美国的冯 卡门、苏联的柯尔莫哥洛夫、英国的泰勒和中国的周培源,0.0,中性
何泽慧,1169,"赵忠尧,浙江诸暨人",0.0,中性
何泽慧,1170,1925年南京东南大学化学系毕业,0.0,中性
何泽慧,1171,毕业前一年已 担任物理系叶企孙的助教,0.0,中性
何泽慧,1172,"1925年北京清华学堂筹备大学本科,随叶企孙到 清华物理系任助教、教员,负责实验课,并补习大学物理系的必修课程",1.0,正面
何泽慧,1173,"1927 年留美,在加州理工学院师从密立根",0.0,中性
何泽慧,1174,1930年获物理学哲学博士学位,0.0,中性
何泽慧,1175,对正 电子的发现作出了先驱性贡献,1.0,正面
何泽慧,1176,"第 4 章 / 清华物理,德国兵工 赵忠尧19321945年任清华大学物理系教授(抗战时为西南联大)",0.0,中性
何泽慧,1177,"他回 国前由美赴欧访问,去英国剑桥大学卡文迪许实验室见到发现原子核的卢瑟 福",1.0,正面
何泽慧,1178,"卢瑟福对他说:以前有一些中国人出国留学后回国就听不到他们的声音 了,希望他回国能继续做研究",1.0,正面
何泽慧,1179,"1932年赵忠尧回到清华的时候,叶企孙、吴 有训已将物理系建有放射源与实验工场,赵忠尧就马上开展硬Y射线散射以及 中子共振的实验研究,在世界权威期刊《自然》(Nature) 上发表论文,让世 界听到了中国科学家的脚步声",0.0,中性
何泽慧,1180,"1945年冬,赵忠尧受当时中央大学校长吴有 训之聘赴重庆中央大学任物理系主任",0.0,中性
何泽慧,1181,"1946年夏,赵忠尧参观了美国在太平 洋比基尼群岛进行的核武器试验,事后受中央研究院委托,得到准备购买核物 理研究器材的5万美元,这些钱只够购置与加工部分零部件",0.0,中性
何泽慧,1182,"赵忠尧先后在麻 省理工学院加速器实验室、宇宙线实验室和加州理工学院的辐射实验室学习加 速器制造技术并参与物理实验,用少量资金做尽可能多的部件",0.0,中性
何泽慧,1183,"终于在1950 年11月底,克服种种磨难,包括被关进日本巢鸭监狱,带了30箱器材回到中 国",0.0,中性
何泽慧,1184,"1951年起,在中国科学院近代物理研究所及其演变出的单位工作,先后 任原子能所、高能物理所副所长",0.0,中性
何泽慧,1185,"1958年中国科学院建立中国科学技术大学, 赵忠尧兼任近代物理系主任,为我国科教事业呕心沥血",0.0,中性
何泽慧,1186,"萨本栋(19021949),蒙古族,福 建闽侯人",0.0,中性
何泽慧,1187,1921年清华学校毕业,0.0,中性
何泽慧,1188,"1922年 留美,1924年为斯坦福大学工学学士, 1927年获麻省伍斯特学院理学博士学位",0.0,中性
何泽慧,1189,19271928年先后任伍斯特学院研究助 理、西屋电机公司工程师,0.0,中性
